bus_id,v_nom,x,y,x_3035,y_3035
15314,380.0,8.3664625,51.927117100000004,,
12025,380.0,8.9610023,50.8246928,,
40042,380.0,9.023839667012941,50.84499601997858,,
605,220.0,13.6937919,52.5607416,,
40329,380.0,13.425434423247246,51.32181211818783,,
9717,380.0,12.8129795,50.8607297,,
14873,380.0,14.506986300000001,51.411723800000004,,
39945,380.0,13.906328375681985,51.467370538739004,,
13547,380.0,12.520992900000001,51.156100900000006,,
16397,380.0,14.454387,51.835587700000005,,
12587,380.0,14.511216500000002,52.1616153,,
15946,380.0,14.4627634,51.835424,,
16122,380.0,14.4585492,51.835540300000005,,
361,380.0,14.472347000000001,51.5562145,,
699,220.0,13.5053289,52.4747822,,
630,220.0,13.0418795,52.6157169,,
3416,380.0,7.020364900000001,51.6267938,,
3007,380.0,7.019862600000001,51.6259255,,
5262,380.0,7.007110900000001,51.5997442,,
5655,380.0,7.0021347,51.603206400000005,,
1817,380.0,7.1396401,51.555274700000005,,
5761,220.0,6.684643500000001,51.6434665,,
7566,220.0,6.650667500000001,51.553702300000005,,
3319,220.0,6.6819446000000005,51.6490772,,
5579,220.0,6.6290144,51.6137688,,
2893,220.0,7.0714879,51.631155500000006,,
4276,220.0,7.294972400000001,51.5428689,,
577,380.0,13.266277700000002,52.99342480000001,,
598,220.0,13.5387882,52.619060100000006,,
40362,380.0,13.302485471072218,51.23548771704304,,
40366,380.0,14.067224417929637,51.42779381248675,,
13830,380.0,14.003419300000001,51.640731800000005,,
16399,380.0,14.454105,51.833865100000004,,
17299,380.0,14.452868800000001,51.8341129,,
12582,380.0,14.135716700000001,52.441799200000005,,
12584,380.0,14.6016519,52.1753307,,
15945,380.0,14.461212100000001,51.8339724,,
17273,380.0,14.4624485,51.833724800000006,,
16121,380.0,14.4582761,51.8337963,,
16690,380.0,14.457039600000002,51.8340436,,
698,220.0,13.540792300000001,52.4979439,,
40106,220.0,13.5172541,52.491980700000006,,
629,220.0,13.098764000000001,52.636565100000006,,
3414,380.0,7.0159058000000005,51.627639300000006,,
3008,380.0,6.942785600000001,51.6000779,,
5657,380.0,7.004086300000001,51.602870900000006,,
12027,380.0,8.8040745,50.737094500000005,,
13636,380.0,9.7476733,50.917053200000005,,
710,380.0,9.7439026,50.919334400000004,,
584,380.0,13.479934900000002,52.6283286,,
599,220.0,13.53362,52.6192816,,
39989,380.0,12.833103751566265,50.882041636897085,,
12748,380.0,12.814335900000001,50.860710100000006,,
931,380.0,14.5074524,51.4158933,,
11931,380.0,14.508976800000001,51.4157372,,
13236,380.0,14.5083161,51.4160108,,
12906,380.0,12.516993000000001,51.157882300000004,,
