jao_name,jao_eic,egon_line_id,jao_r,jao_x,jao_b,jao_s_nom,jao_length_km,jao_v_nom,new_r,new_x,new_b,new_s_nom,path_hops,length_ratio,length_warning,imax_a
Meitingen - Oberbachern 419,11T-D2-D7-000504,33901.0,0.55,6.231,0.000112802,960.0,75.18796707680941,380,0.467469,5.295997,9.588e-05,1579.6,2,0.66,,2400.0
Meitingen - Oberbachern 419,11T-D2-D7-000504,30820.0,0.55,6.231,0.000112802,960.0,75.18796707680941,380,0.082531,0.935003,1.693e-05,1579.6,2,0.66,,2400.0
Nehden - Twistetal TO3,11T-D2-D7-00010G,33671.0,0.435,4.215,7.4e-05,1032.0,28.50212556794876,380,0.283666,2.74863,4.826e-05,1698.1,2,1.083,,2580.0
Altbach - Muehlhausen ws,11TD400000598-LE,7787.0,0.86,8.02,0.000140272,1200.0,31.47,380,0.077235,0.720258,1.26e-05,2078.5,3,1.125,,
Endersbach - Wendlingen bl,11TD400000528-LC,17888.0,0.4992,5.213,8.988097e-05,1200.0,20.3,380,0.083665,0.873693,1.506e-05,2078.5,4,0.934,,
Y-Grossgartach (-Endersbach - Muelhausen) gn,11T0-0000-0951-Y,34014.0,0.55,5.33,0.000170777,1260.0,27.1,380,0.106835,1.035328,3.317e-05,2182.4,3,1.596,,
Altlussheim - Daxlanden bl,11TD400000568-LT,3452.0,1.1557,8.713,0.00018702,498.74,37.8,220,0.784082,5.911315,0.00012688,863.8,3,0.957,,2267.0
Altlussheim - Daxlanden bl,11TD400000568-LT,3453.0,1.1557,8.713,0.00018702,498.74,37.8,220,0.25897,1.952411,4.191e-05,863.8,3,0.957,,2267.0
Altlussheim - Daxlanden bl,11TD400000568-LT,3451.0,1.1557,8.713,0.00018702,498.74,37.8,220,0.112648,0.849273,1.823e-05,863.8,3,0.957,,2267.0
Altlussheim - GKM bl,11TD400000580-LE,3516.0,0.6281,4.6635,9.1797e-05,660.0,21.06,220,0.540734,4.014826,7.903e-05,1143.2,2,0.917,,
Altlussheim - GKM bl,11TD400000580-LE,23833.0,0.6281,4.6635,9.1797e-05,660.0,21.06,220,0.087366,0.648674,1.277e-05,1143.2,2,0.917,,
Y-Neurott (-GKM - Weinheim) rt,11T0-0000-1639-R,4834.0,0.792,6.545,0.0001278,589.6,26.48,220,0.153729,1.270396,2.481e-05,1021.2,2,0.522,,
Beuren - Gurtweil ge,11TD400000559-LU,8653.0,2.32,18.52,0.000385034,440.0,77.4,220,0.293905,2.346176,4.878e-05,762.1,3,0.996,,2000.0
Beuren - Stockach bl,11TD400000569-LP,18082.0,0.37,2.93,6.078982e-05,435.6,12.2,220,0.314775,2.492674,5.172e-05,754.5,2,0.941,,1980.0
Beuren - Gurtweil ge,11TD400000559-LU,5618.0,2.32,18.52,0.000385034,440.0,77.4,220,2.017548,16.105603,0.00033484,762.1,3,0.996,,2000.0
Y-Stokach (-Gurtweil - Laufenburg) ge-rt,11T0-0000-1626-3,15903.0,2.1,16.8,0.0003473659,330.0,69.71,220,2.039244,16.313948,0.00033732,571.6,3,0.99,,1500.0
Beuren - Gurtweil ge,11TD400000559-LU,6977.0,2.32,18.52,0.000385034,440.0,77.4,220,0.008414,0.067166,1.4e-06,762.1,3,0.996,,2000.0
Y-Stokach (-Gurtweil - Laufenburg) ge-rt,11T0-0000-1626-3,5620.0,2.1,16.8,0.0003473659,330.0,69.71,220,0.008638,0.069103,1.43e-06,571.6,3,0.99,,1500.0
Beuren - Stockach bl,11TD400000569-LP,5619.0,0.37,2.93,6.078982e-05,435.6,12.2,220,0.055225,0.437326,9.07e-06,754.5,2,0.941,,1980.0
Y-Stokach (-Gurtweil - Laufenburg) ge-rt,11T0-0000-1626-3,15902.0,2.1,16.8,0.0003473659,330.0,69.71,220,0.052119,0.416948,8.62e-06,571.6,3,0.99,,1500.0
Birkenfeld - Daxlanden ge,11TD400000581-LA,33116.0,0.97,6.83,0.0001412145999999,282.26,29.3,220,0.625576,4.404828,9.107e-05,488.9,2,0.977,,
Daxlanden - Oberwald rt,11TD400000586-LR,33117.0,0.47,3.34,6.302035e-05,421.52,13.5,220,0.369883,2.62853,4.96e-05,730.1,2,0.957,,
Buehl - Weier gn,11TD400000566-L0,1807.0,1.6971,8.4966,0.000111558,350.9,28.9,220,0.08941,0.447636,5.88e-06,607.8,2,1.001,,
Y-Buehl (-Daxlanden - Kuppenheim) rt,11T0-0000-1478-O,11367.0,1.22,6.19,8.202698999999999e-05,350.9,21.1,220,0.091897,0.466264,6.18e-06,607.8,2,0.959,,
Y-Weier (-Daxlanden - Kuppenheim) ge,11TD40000A574-36,11368.0,1.4,10.75,0.0002306872,615.34,46.71,220,0.831994,6.388527,0.00013709,1065.8,2,0.987,,
Buehl - Weier gn,11TD400000566-L0,11705.0,1.6971,8.4966,0.000111558,350.9,28.9,220,1.60769,8.048964,0.00010568,607.8,2,1.001,,
Buenzwangen - Laichingen gn,11TD400000600-LB,34101.0,1.09,12.41,0.0001921712,1200.0,48.1,380,0.265121,3.01849,4.674e-05,2078.5,2,0.94,,
Buers - Obermooweiler ws,11TD400000537-LB,6523.0,2.28,20.5,0.000347146,960.0,78.5,380,2.28,20.5,0.00034715,1579.6,1,0.987,,2400.0
Daxlanden - Eichstetten rt,11TD400000577-LS,33254.0,3.62,30.41,0.0005472655,1200.0,120.7,380,3.62,30.41,0.00054727,2078.5,1,0.997,,
Daxlanden - KarlsruheWest ge,11TD400000590-L9,8686.0,0.08,0.7,1.137257e-05,132.0,3.5,220,0.068402,0.598516,9.72e-06,228.6,2,0.947,,600.0
Daxlanden - KarlsruheWest ge,11TD400000590-L9,22880.0,0.08,0.7,1.137257e-05,132.0,3.5,220,0.011598,0.101484,1.65e-06,228.6,2,0.947,,600.0
Daxlanden - KarlsruheWest rt,11TD400000584-LZ,23707.0,0.08,0.7,1.137257e-05,132.0,3.5,220,0.011564,0.101185,1.64e-06,228.6,2,0.947,,600.0
Eichstetten - Kuehmoos rt,11TD400000573-L7,5421.0,2.5,21.01,0.0003779336,1200.0,83.4,380,2.299306,19.323366,0.00034759,2078.5,4,0.994,,
Daxlanden - Kuehmoos ge,11T-D4-D7-00004Q,15676.0,6.064,51.62,0.0008984956,1026.0,204.2,380,2.276048,19.374934,0.00033724,1688.2,5,0.995,,2565.0
Eichstetten - Kuehmoos rt,11TD400000573-L7,34169.0,2.5,21.01,0.0003779336,1200.0,83.4,380,0.167196,1.405117,2.528e-05,2078.5,4,0.994,,
Eichstetten - Kuehmoos rt,11TD400000573-L7,8039.0,2.5,21.01,0.0003779336,1200.0,83.4,380,0.020555,0.172748,3.11e-06,2078.5,4,0.994,,
Daxlanden - Kuehmoos ge,11T-D4-D7-00004Q,18243.0,6.064,51.62,0.0008984956,1026.0,204.2,380,0.020348,0.173209,3.01e-06,1688.2,5,0.995,,2565.0
Eichstetten - Kuehmoos rt,11TD400000573-L7,34273.0,2.5,21.01,0.0003779336,1200.0,83.4,380,0.012943,0.108769,1.96e-06,2078.5,4,0.994,,
Daxlanden - Maximiliansau sw,11T-D4-D7-00002U,31712.0,0.74785,7.8603,0.0001374761,550.0,8.047836562674203,220,0.74785,7.8603,0.00013748,930.5,1,0.671,,2442.0
Daxlanden - Oberwald rt,11TD400000586-LR,3809.0,0.47,3.34,6.302035e-05,421.52,13.5,220,0.100117,0.71147,1.342e-05,730.1,2,0.957,,
Daxlanden - Philippsburg ge,11TD400000562-LG,33259.0,0.5859,8.71,0.0001382299999999,1200.0,32.6,380,0.5859,8.71,0.00013823,1974.5,1,0.953,,3000.0
Daxlanden - RDK8 gn,11TD400000547-L6,7947.0,0.02,0.16,2.796018e-06,1200.0,0.5,380,0.02,0.16,2.8e-06,2078.5,1,1.528,,
Daxlanden - RDK7 sw,11TD400000552-LL,9798.0,0.0129,0.1507,1.790708e-06,480.0,0.5,380,0.013008,0.151965,1.81e-06,789.8,1,1.528,,1200.0
Daxlanden - Weingarten ge,11T-D4-D7-00003S,33166.0,0.445,4.09,7.140841e-05,1260.0,32.71458126290156,380,0.445,4.09,7.141e-05,1790.2,1,0.983,,2720.0
Dellmensingen - Obermooweiler gn,11TD400000535-LJ,32921.0,2.29,19.22,0.0003413341,1026.0,76.1,380,2.29,19.22,0.00034133,1777.1,1,0.991,,
Y-Dellmensingen (-Goldshoefe - Niederstotzingen) ws,11T0-0000-1365-5,8079.0,1.09,11.49,0.0001642739,961.6,40.7,380,1.09,11.49,0.00016427,1665.5,1,0.997,,
Dellmensingen - Rotensohl bl,11TD400000593-LY,18269.0,1.89,18.54,0.0002765858,800.0,67.1,380,1.147427,11.255713,0.00016792,1385.6,2,0.996,,
Y-Goldshoefe (-Dellmensingen - Niederstotzingen) ws,11T0-0000-1366-2,18251.0,1.2,12.38,0.0001996168,1260.0,46.7,380,0.679297,7.008077,0.000113,2182.4,2,0.993,,
Dellmensingen - Rotensohl bl,11TD400000593-LY,18267.0,1.89,18.54,0.0002765858,800.0,67.1,380,0.742573,7.284287,0.00010867,1385.6,2,0.996,,
Eichstetten - Weier ge,11TD400000579-LK,20427.0,1.46,11.182,0.0002400177,550.0,48.8,220,0.012121,0.092837,1.99e-06,952.6,2,1.011,,2500.0
Eichstetten - Gurtweil ge,11TD400000571-LF,7091.0,4.65,22.72,0.0002568566,264.0,72.3,220,4.605742,22.503753,0.00025441,457.3,3,1.008,,
Eichstetten - Weier ge,11TD400000579-LK,33935.0,1.46,11.182,0.0002400177,550.0,48.8,220,1.447879,11.089163,0.00023802,952.6,2,1.011,,2500.0
Endersbach - Wendlingen bl,11TD400000528-LC,8658.0,0.4992,5.213,8.988097e-05,1200.0,20.3,380,0.214357,2.238468,3.859e-05,2078.5,4,0.934,,
Y-Endersbach (-Grossgartach - Muehlhausen) gn,11T0-0000-0950-0,18086.0,0.45,4.26,7.502124e-05,1200.0,16.7,380,0.09312,0.881536,1.552e-05,1974.5,4,2.357,long,3000.0
Endersbach - Wendlingen bl,11TD400000528-LC,17885.0,0.4992,5.213,8.988097e-05,1200.0,20.3,380,0.111051,1.159673,1.999e-05,2078.5,4,0.934,,
Y-Endersbach (-Grossgartach - Muehlhausen) gn,11T0-0000-0950-0,18085.0,0.45,4.26,7.502124e-05,1200.0,16.7,380,0.048242,0.456693,8.04e-06,1974.5,4,2.357,long,3000.0
Engstlatt - Oberjettingen ws,11T0-0000-0097-8,33480.0,0.85,8.96,0.0001447332,1200.0,33.8,380,0.85,8.96,0.00014473,2078.5,1,0.963,,
Engstlatt - Trossingen rt,11TD40000A548-L6,23745.0,0.76,9.9,0.0001597813999999,1152.0,37.3,380,0.158594,2.065891,3.334e-05,1995.3,3,0.977,,
Y-Engstlatt (-Kuehmoos - Villingen) gn,11TD400000587-1Q,3877.0,1.11,14.75,0.0002369704,1152.0,55.4,380,0.156037,2.073469,3.331e-05,1895.6,3,0.977,,2880.0
Engstlatt - Trossingen rt,11TD40000A548-L6,3878.0,0.76,9.9,0.0001597813999999,1152.0,37.3,380,0.569153,7.41397,0.00011966,1995.3,3,0.977,,
Engstlatt - Trossingen rt,11TD40000A548-L6,11940.0,0.76,9.9,0.0001597813999999,1152.0,37.3,380,0.032253,0.420139,6.78e-06,1995.3,3,0.977,,
Laufenburg - Trossingen rt,10T-CH-DE-000050,32129.0,0.89,10.735,0.0001818982,960.0,81.5,380,0.015063,0.181689,3.08e-06,1263.7,4,1.004,,1920.0
GKN2 - Grossgartach sw,11TD400000529-L8,32013.0,0.47,4.35,7.580664e-05,1200.0,16.9,380,0.134982,1.249298,2.177e-05,2078.5,2,0.927,,
Y-Grossgartach (-Endersbach - Muelhausen) gn,11T0-0000-0951-Y,23717.0,0.55,5.33,0.000170777,1260.0,27.1,380,0.14201,1.376209,4.409e-05,2182.4,3,1.596,,
GKN2 - Grossgartach sw,11TD400000529-L8,7092.0,0.47,4.35,7.580664e-05,1200.0,16.9,380,0.335018,3.100702,5.404e-05,2078.5,2,0.927,,
Y-Goldshoefe (-Dellmensingen - Niederstotzingen) ws,11T0-0000-1366-2,8058.0,1.2,12.38,0.0001996168,1260.0,46.7,380,0.520703,5.371923,8.662e-05,2182.4,2,0.993,,
Goldshoefe - Rotensohl gn,11TD400000544-LI,18254.0,0.52,5.44,8.655088000000001e-05,800.0,20.4,380,0.52,5.44,8.655e-05,1316.4,1,0.987,,2000.0
Goldshoefe - Kupferzell gn,11TD400000545-LE,32047.0,1.5275,13.867,0.0002496623999999,1200.0,55.2,380,1.5275,13.867,0.00024966,2078.5,1,1.003,,
Grafenrheinfeld - Stalldorf rt (416),11T-D2-D4-000022,33798.0,0.585,6.788,0.000123464,1260.0,54.439,380,0.538094,6.243733,0.00011356,2073.3,2,0.995,,3150.0
Grafenrheinfeld - Hoepfingen ge (411),11T-D2-D4-000014,7205.0,0.96,11.75,0.000210832,1200.0,92.432,380,0.440333,5.389487,9.67e-05,1974.5,2,0.996,,3000.0
Grafenrheinfeld - Stalldorf rt (416),11T-D2-D4-000022,17062.0,0.585,6.788,0.000123464,1260.0,54.439,380,0.046906,0.544267,9.9e-06,2073.3,2,0.995,,3150.0
Grossgartach - Heilbronn rt,11TD400000527-LG,17171.0,0.21,1.9,2.990796e-05,800.0,7.0,380,0.21,1.9,2.991e-05,1316.4,1,0.88,,2000.0
Grossgartach - Hueffenhardt bl,11TD400000551-LP,31515.0,0.52,4.8,8.133584000000001e-05,1260.0,18.5,380,0.52,4.8,8.134e-05,2182.4,1,0.998,,
Grossgartach - Kupferzell ws,11TD400000524-LS,32033.0,1.25,13.66,0.0001901292,1033.2,47.7,380,1.25,13.66,0.00019013,1789.6,1,0.982,,
Grossgartach - Pulverdingen rt,11TD40000A530-L6,33827.0,0.757,7.8661,0.000126355,1152.0,29.6,380,0.757,7.8661,0.00012636,1995.3,1,0.966,,
Gruenkraut - Herbertingen rt,11TD400000534-LN,31699.0,1.4,12.67,0.000153592,720.0,41.1,380,1.4,12.67,0.00015359,1247.1,1,1.004,,
Gruenkraut - Obermooweiler bl,11TD40000A536-LJ,31666.0,0.465,4.67,8.2638e-05,720.0,18.2,380,0.465,4.67,8.264e-05,1184.7,1,1.01,,1800.0
Herbertingen - Tiengen rt,11T-D4-D7-00010V,32141.0,1.975,17.82,0.000202475,716.8,113.13007775248272,380,1.975,17.82,0.00020248,1179.5,1,1.001,,1792.0
Hoepfingen - Hueffenhardt ge,11TD400000543-LM,32169.0,1.36,12.11,0.0002042664,1200.0,45.4,380,1.36,12.11,0.00020427,2078.5,1,0.992,,
Hoheneck - Pulverdingen ws,11T-D4-D7-00014N,8399.0,0.135,1.735,2.720619e-05,1152.0,19.375132781327537,380,0.034844,0.447808,7.02e-06,1895.6,2,0.539,,2880.0
Muehlhausen - Pulverdingen bl,11TD400000550-LT,17786.0,0.77,8.0,0.0001343973,1152.0,30.7,380,0.074309,0.772041,1.297e-05,1995.3,4,0.91,,
Hoheneck - Pulverdingen ws,11T-D4-D7-00014N,8385.0,0.135,1.735,2.720619e-05,1152.0,19.375132781327537,380,0.100156,1.287192,2.018e-05,1895.6,2,0.539,,2880.0
Muehlhausen - Pulverdingen bl,11TD400000550-LT,17781.0,0.77,8.0,0.0001343973,1152.0,30.7,380,0.213596,2.219175,3.728e-05,1995.3,4,0.91,,
Karlsruhe Ost - Oberwald rt,11TD40000A575-L3,32151.0,0.18,0.89,1.061858e-05,143.22,2.63,220,0.18,0.89,1.062e-05,248.1,1,1.063,,651.0
Kuehmoos - Schwoerstadt ge,11TD400000565-L4,34102.0,0.57,2.96,3.493451e-05,330.0,9.6,220,0.57,2.96,3.493e-05,571.6,1,0.887,,
Kuehmoos - Tiengen gr,11T-D4-D7-00012R,8228.0,0.67,3.53,8.136e-05,283.8,32.38351060337235,220,0.151498,0.798189,1.84e-05,491.6,3,0.908,,1290.0
Kuehmoos - Tiengen gr,11T-D4-D7-00012R,31709.0,0.67,3.53,8.136e-05,283.8,32.38351060337235,220,0.503331,2.65188,6.112e-05,491.6,3,0.908,,1290.0
Kuehmoos - Tiengen gr,11T-D4-D7-00012R,34036.0,0.67,3.53,8.136e-05,283.8,32.38351060337235,220,0.015171,0.079931,1.84e-06,491.6,3,0.908,,1290.0
Kupferzell - Stalldorf rot,11TD400000605-LS,31720.0,0.9956,11.389,0.0002178695,1200.0,46.8,380,0.9956,11.389,0.00021787,1974.5,1,1.003,,3000.0
Marbach - Pulverdingen gn,11T0-0000-0099-2,31684.0,0.55,4.89,7.4644e-05,330.0,17.77,220,0.090353,0.803321,1.226e-05,571.6,2,0.766,,
Marbach - Pulverdingen gn,11T0-0000-0099-2,8487.0,0.55,4.89,7.4644e-05,330.0,17.77,220,0.459647,4.086679,6.238e-05,571.6,2,0.766,,
Y-Metzingen (-Herbertingen - Hoheneck) sw,11T-D4-D7-00016J,6917.0,0.05,0.71,1.1687e-05,1200.0,2.7,380,0.02607,0.370194,6.09e-06,1974.5,2,1.755,,3000.0
Metzingen - Wendlingen ge,11TD400000602-L3,17001.0,0.4,6.06,9.694956e-05,800.0,22.7,380,0.047425,0.718494,1.149e-05,1316.4,2,0.918,,2000.0
Y-Hoheneck (-Herbertingen - Metzingen) sw,11T0-0000-0963-O,33788.0,0.75,7.86,0.00013747,1228.8,62.7,380,0.241811,2.534183,4.432e-05,1679.7,5,0.909,,2552.0
Neurott - Heidelberg Sued ge,11TD400000563-LC,7844.0,0.18,0.9,1.1686730000000002e-05,119.24,3.0,220,0.18,0.9,1.169e-05,206.5,1,0.71,,542.0
Neurott - Heidelberg Sued rt,11TD400000570-LJ,7977.0,0.18,0.9,1.1686730000000002e-05,119.24,3.0,220,0.232061,1.160306,1.507e-05,206.5,1,0.71,,542.0
Neurott - Philippsburg gn,11TD400000589-LF,8255.0,0.44,6.123,9.5158e-05,1200.0,22.17,380,0.044611,0.620797,9.65e-06,1974.5,2,0.968,,3000.0
Y-Neurott (-Hueffenhardt - Wiesloch) ge,11TD400000542-2R,17611.0,0.2,2.06,3.33323e-05,1200.0,7.5,380,0.063923,0.658408,1.065e-05,2078.5,2,0.908,,
Neurott - Philippsburg gn,11TD400000589-LF,17609.0,0.44,6.123,9.5158e-05,1200.0,22.17,380,0.395389,5.502203,8.551e-05,1974.5,2,0.968,,3000.0
Neurott - Wiesloch bl,11TD400000582-L6,31512.0,0.47,2.94,3.597124e-05,91.3,9.6,220,0.47,2.94,3.597e-05,158.1,1,1.001,,415.0
Oberjettingen - Pulverdingen ws,11TD400000519-LD,33478.0,1.17,12.1,0.0001949672999999,1152.0,45.6,380,0.407253,4.211766,6.786e-05,1995.3,2,0.972,,
Oberjettingen - Pulverdingen ws,11TD400000519-LD,33477.0,1.17,12.1,0.0001949672999999,1152.0,45.6,380,0.762747,7.888234,0.0001271,1995.3,2,0.972,,
Y-Bruchsal (- Philippsburg - Pulverdingen) ws,11T0-0000-1642-7,8544.0,0.1393,1.2336,2.453584e-05,1440.0,5.2,380,0.1393,1.2336,2.454e-05,2369.4,1,0.607,,3600.0
Y-Bruchsal/Kaendelweg (-Philippsburg - Pulverdingen) rt,11TD400000521-24,8545.0,0.14,1.24,2.4693e-05,239.2,5.2,380,0.14,1.24,2.469e-05,393.6,1,0.607,,598.0
Y-Weier (-Daxlanden - Kuppenheim) ge,11TD40000A574-36,3431.0,1.4,10.75,0.0002306872,615.34,46.71,220,0.568006,4.361473,9.359e-05,1065.8,2,0.987,,
Y-Buehl (-Daxlanden - Kuppenheim) rt,11T0-0000-1478-O,11370.0,1.22,6.19,8.202698999999999e-05,350.9,21.1,220,1.128103,5.723736,7.585e-05,607.8,2,0.959,,
Y-Daxlanden (-Kuppenheim - Weier) ge,11TD400000574-24,3432.0,0.5935,4.5624,9.81747e-05,615.34,19.8,220,0.5935,4.5624,9.817e-05,1065.8,1,0.985,,
Y-Daxlanden (-Buehl - Kuppenheim) rt,11T0-0000-1479-L,11372.0,1.16,5.71,7.747168000000001e-05,564.74,19.8,220,1.16,5.71,7.747e-05,978.2,1,0.985,,
Y-Engstlatt (-Kuehmoos - Villingen) gn,11TD400000587-1Q,33342.0,1.11,14.75,0.0002369704,1152.0,55.4,380,0.393984,5.235367,8.411e-05,1895.6,3,0.977,,2880.0
Y-Grossgartach (-Endersbach - Muelhausen) gn,11T0-0000-0951-Y,32808.0,0.55,5.33,0.000170777,1260.0,27.1,380,0.301155,2.918462,9.351e-05,2182.4,3,1.596,,
Y-Herbertingen (-Hoheneck - Metzingen) sw,11T-D4-D7-00009G,7147.0,0.85,16.422,0.000276523,800.0,61.0,380,0.85,16.422,0.00027652,1179.5,1,0.999,,1792.0
Y-Hoheneck (-Herbertingen - Metzingen) sw,11T0-0000-0963-O,31386.0,0.75,7.86,0.00013747,1228.8,62.7,380,0.029856,0.312896,5.47e-06,1679.7,5,0.909,,2552.0
Y-Hueffenhardt (-Neurott - Wiesloch) ge,11TD400000542-1T,32095.0,0.9,8.08,0.000144796,1260.0,31.8,380,0.9,8.08,0.0001448,2182.4,1,1.002,,
Y-Kuehmoos (-Engstlatt - Villingen) gn,11TD400000587-2O,33345.0,1.54,17.75,0.0003213535,1200.0,68.0,380,1.359048,15.664349,0.00028359,2078.5,4,0.999,,
Y-Kuehmoos (-Engstlatt - Villingen) gn,11TD400000587-2O,3879.0,1.54,17.75,0.0003213535,1200.0,68.0,380,0.008196,0.094466,1.71e-06,2078.5,4,0.999,,
Y-Kuehmoos (-Engstlatt - Villingen) gn,11TD400000587-2O,9422.0,1.54,17.75,0.0003213535,1200.0,68.0,380,0.150618,1.736018,3.143e-05,2078.5,4,0.999,,
Kuehmoos - Laufenburg br (Heimbach),10T-CH-DE-00008V,23754.0,0.13,1.1,2.016903e-05,960.0,8.23,380,0.097907,0.828447,1.519e-05,1263.7,3,1.072,,1920.0
Y-Kuehmoos (-Engstlatt - Villingen) gn,11TD400000587-2O,33344.0,1.54,17.75,0.0003213535,1200.0,68.0,380,0.022138,0.255168,4.62e-06,2078.5,4,0.999,,
Kuehmoos - Laufenburg br (Heimbach),10T-CH-DE-00008V,24193.0,0.13,1.1,2.016903e-05,960.0,8.23,380,0.013184,0.11156,2.05e-06,1263.7,3,1.072,,1920.0
Y-Neurott (-GKM - Weinheim) rt,11T0-0000-1639-R,33210.0,0.792,6.545,0.0001278,589.6,26.48,220,0.638271,5.274604,0.00010299,1021.2,2,0.522,,
Y-Neurott (-Hueffenhardt - Wiesloch) ge,11TD400000542-2R,8252.0,0.2,2.06,3.33323e-05,1200.0,7.5,380,0.136077,1.401592,2.268e-05,2078.5,2,0.908,,
Y-Philippsburg (-Bruchsal - Pulverdingen) ws,11T0-0000-1643-4,7675.0,0.324,4.43,6.8235e-05,1440.0,16.2,380,0.324,4.43,6.824e-05,2494.2,1,0.96,,
Y-Philippsburg (-Bruchsal/Kaendelweg - Pulverdingen) rt,11TD400000521-16,17518.0,0.32,4.41,6.8267e-05,1440.0,16.3,380,0.32,4.41,6.827e-05,2494.2,1,0.954,,
Y-Pulverdingen (-Bruchsal - Philippsburg) ws,11T0-0000-1644-1,33990.0,1.0315,14.023,0.0002168013,1152.0,51.5,380,0.682224,9.27467,0.00014339,1895.6,2,0.982,,2880.0
Y-Pulverdingen (-Bruchsal - Philippsburg) ws,11T0-0000-1644-1,21665.0,1.0315,14.023,0.0002168013,1152.0,51.5,380,0.349276,4.74833,7.341e-05,1895.6,2,0.982,,2880.0
Y-Pulverdingen (-Bruchsal/Kaendelweg -Philippsburg) rt,11TD40000A521-36,17515.0,1.03,14.01,0.0002164243,1152.0,51.5,380,0.348768,4.743928,7.328e-05,1895.6,2,0.982,,2880.0
Y-Villingen (-Engstlatt - Kuehmoss) gn,11TD400000587-3M,31737.0,0.45,3.82,7.822566000000001e-05,191.2,16.2,380,0.45,3.82,7.823e-05,314.6,1,1.004,,478.0
Y-Wiesloch (-Hueffenhardt - Neurott) ge,11TD400000542-3P,32094.0,0.06,0.56,9.864602e-06,188.0,2.2,380,0.06,0.56,9.86e-06,309.3,1,0.977,,470.0
Laufenburg - Trossingen rt,10T-CH-DE-000050,34159.0,0.89,10.735,0.0001818982,960.0,81.5,380,0.012119,0.14618,2.48e-06,1263.7,4,1.004,,1920.0
Laufenburg - Tiengen ANDLSB      ,10T-CH-DE-000131,32127.0,0.403,3.599,4.18e-05,856.0,11.0,380,0.019111,0.170675,1.98e-06,1066.3,2,2.049,long,1620.0
Laufenburg - Tiengen ANDLSB      ,10T-CH-DE-000131,31670.0,0.403,3.599,4.18e-05,856.0,11.0,380,0.383077,3.421077,3.973e-05,1066.3,2,2.049,long,1620.0
Asphard - Kuehmoos rt (Wehra),10T-CH-DE-000018,6922.0,0.39,3.56,6.009867e-05,1012.0,26.4,380,0.148194,1.352749,2.284e-05,1263.7,5,1.024,,1920.0
Asphard - Kuehmoos rt (Wehra),10T-CH-DE-000018,16875.0,0.39,3.56,6.009867e-05,1012.0,26.4,380,0.14574,1.330349,2.246e-05,1263.7,5,1.024,,1920.0
Kuehmoos - Laufenburg br (Heimbach),10T-CH-DE-00008V,9423.0,0.13,1.1,2.016903e-05,960.0,8.23,380,0.017702,0.149784,2.75e-06,1263.7,3,1.072,,1920.0
Kuehmoos - Laufenburg ge (Seelbach),10T-CH-DE-00009T,11942.0,0.13,1.105,1.922655e-05,960.0,4.0,380,0.01724,0.146537,2.55e-06,1263.7,3,2.206,long,1920.0
Kuehmoos - Laufenburg rt (Murg),10T-CH-DE-000107,18212.0,0.14,1.13,2.002765e-05,855.2,8.1,380,0.018566,0.149853,2.66e-06,1263.7,3,1.089,,1920.0
