unit_id,capacity_mw,fuel_type,commissioning_date,lat,lon
SEE910022377304,0.00075,Erdgas,2018-04-04,,
SEE999848722291,0.09,Erdgas,2013-02-07,48.258013,8.486245
SEE918611151410,0.00075,Erdgas,2020-01-06,,
SEE927001972498,0.00516,Erdgas,2013-07-10,,
SEE969791920570,0.049,Erdgas,2018-11-09,51.819453,9.863331
SEE987764981380,0.02,Erdgas,2020-02-18,,
SEE921327180759,0.0055,Erdgas,2005-10-01,,
SEE931731010412,0.00075,Erdgas,2019-11-20,,
SEE978563271192,0.0055,andere Gase,2012-12-17,,
SEE926708522937,0.0094,Erdgas,2007-12-14,,
SEE968784263311,0.05,Erdgas,2020-03-05,48.8203,9.283035
SEE997823771845,0.05,Erdgas,2020-03-04,48.814061,9.278895
SEE951463343275,0.05,Erdgas,2013-08-09,50.875062,11.34252
SEE948987173624,0.004,andere Gase,2013-10-16,,
SEE969061060111,0.015,Erdgas,2013-12-05,,
SEE957824943894,0.0055,Erdgas,2015-02-04,,
SEE922210206082,0.019,Erdgas,2019-12-02,,
SEE986625086639,0.001,Erdgas,2012-11-08,,
SEE929404748809,0.0053,Mineralölprodukte,2005-06-18,,
SEE977391477844,0.0055,Erdgas,2017-10-19,,
SEE985835198170,0.05,Erdgas,2015-12-17,48.392985,8.726612
SEE933625411442,0.0040999999999999,Erdgas,2016-12-09,,
SEE907919470781,0.0053,Mineralölprodukte,2012-03-26,,
SEE967284900443,0.00075,Erdgas,2020-03-09,,
SEE943029720712,0.00075,Erdgas,2020-03-09,,
SEE912977936117,0.0038,Mineralölprodukte,2020-01-01,,
SEE936905210490,0.00075,Erdgas,2020-03-19,,
SEE906053782699,0.0055,Erdgas,2016-12-15,,
SEE994440871804,0.00075,Erdgas,2020-03-10,,
SEE996173954861,0.00075,Erdgas,2020-02-06,,
SEE996582894925,0.00074,Erdgas,2020-01-21,,
SEE905510437615,0.00075,Erdgas,2020-03-01,,
SEE924457843662,0.0008,Erdgas,2013-07-20,,
SEE907473164997,0.0047,Erdgas,2013-11-15,,
SEE960229657419,0.001,Erdgas,2013-05-07,,
SEE911950182138,0.00075,Erdgas,2020-01-08,,
SEE983531566118,0.0047,andere Gase,2010-09-15,,
SEE904771471260,0.0055,andere Gase,2007-06-25,,
SEE925507201197,0.001,Erdgas,2013-03-13,,
SEE941697590750,0.64,Mineralölprodukte,2019-06-26,51.059158,13.545377
SEE975286374742,0.016,Erdgas,2020-02-27,,
SEE946253223769,0.0055,Erdgas,2012-12-20,,
SEE975870751089,0.00075,Erdgas,2020-01-29,,
SEE951904058874,0.00075,Erdgas,2020-02-19,,
SEE985621620991,0.0055,Erdgas,2005-12-09,,
SEE972810710359,0.0055,Erdgas,2020-02-17,,
SEE959836637990,0.0055,Erdgas,2006-05-17,,
SEE933024127173,0.001,Erdgas,2013-08-16,,
SEE963727537825,0.0055,Erdgas,2014-04-10,,
SEE918910812494,0.004,Erdgas,2012-05-18,,
SEE946695544200,0.02,Erdgas,2015-10-06,,
SEE960782816490,0.0055,Erdgas,2004-09-13,,
SEE903394158565,0.005,Erdgas,2016-11-24,,
SEE902281573320,0.03,Erdgas,2015-07-03,,
SEE923181988601,0.05,Erdgas,2020-03-09,48.737797,9.270625
SEE937757165655,0.01992,Erdgas,2020-03-09,,
SEE918893295741,0.001,Erdgas,2016-03-11,,
SEE964222185849,0.133,Erdgas,2017-12-21,51.394349,7.355447
SEE995621410508,0.00538,Erdgas,2017-08-28,,
SEE982189904204,0.001,Erdgas,2012-09-19,,
SEE901775393451,0.001,Erdgas,2013-06-21,,
SEE966261364490,0.0055,Erdgas,2015-06-01,,
SEE984967715682,0.0053,Mineralölprodukte,2016-06-09,,
SEE916131949982,0.02,Erdgas,2013-11-08,,
SEE913950410877,0.0055,Erdgas,2004-06-22,,
SEE917010693071,0.0055,Erdgas,2018-10-18,,
SEE930742193213,0.0055,Erdgas,2016-11-18,,
SEE965794318291,0.132,Erdgas,2010-12-22,48.557792,12.198684
SEE993939320403,0.0055,Erdgas,2010-09-08,,
SEE992617839688,0.005,Erdgas,2014-12-10,,
SEE975421244855,0.022,Erdgas,2013-11-22,,
SEE924141925643,0.0055,Erdgas,2012-02-15,,
SEE998537906301,0.05,andere Gase,2015-12-09,49.093403,8.75933
SEE932341787121,0.01986,Erdgas,2014-01-21,,
SEE903952756394,0.02,Erdgas,2014-05-27,,
SEE909829234392,0.001,Erdgas,2012-03-05,,
SEE921574312255,0.033,Erdgas,2017-05-22,49.946547,11.562052
SEE920266803453,0.0055,Erdgas,2015-09-02,,
SEE982733998468,0.02,Mineralölprodukte,1996-10-01,,
SEE988115504746,0.0055,Erdgas,2009-09-02,,
SEE994845085486,0.00075,Erdgas,2019-08-01,,
SEE912008409283,0.022,Erdgas,2017-07-13,,
SEE926074173894,0.001,Erdgas,2014-07-12,,
SEE910337462603,0.02,Erdgas,2020-03-06,,
SEE907530184722,0.0053,Mineralölprodukte,2010-11-10,,
SEE975353690348,0.033,Erdgas,2016-12-22,47.698751,7.846012
SEE904083412531,0.00075,Erdgas,2020-01-13,,
SEE936896438767,0.05,Erdgas,2011-10-11,48.830574,9.255842
SEE971078274580,0.0047,Erdgas,2011-04-21,,
SEE994019760645,0.018,Erdgas,2012-05-29,,
SEE990931292417,0.009,Erdgas,2021-01-21,,
SEE957096427450,0.02,Erdgas,2020-02-27,,
SEE982383905496,0.009,Erdgas,2015-04-14,,
SEE992153357790,0.006,Erdgas,2014-06-24,,
SEE983530231017,0.00075,Erdgas,2019-11-26,,
SEE923797363441,0.02,Erdgas,2014-03-25,,
SEE928395685001,0.02,Erdgas,2014-03-24,,
SEE964471602791,0.006,Erdgas,2016-03-15,,
SEE980246494279,0.015,Erdgas,2014-04-02,,
SEE903832817795,0.00093,Erdgas,2018-11-02,,
SEE965997070200,0.006,Erdgas,2014-06-24,,
SEE951888674954,0.001,Erdgas,2014-02-11,,
SEE989644917236,0.02,Erdgas,2015-04-16,,
SEE937415638194,0.015,Erdgas,2014-03-25,,
SEE981244506964,0.00075,Erdgas,2020-03-10,,
SEE953859972618,0.015,Erdgas,2014-03-31,,
SEE981646831602,0.02,Erdgas,2019-04-01,,
SEE932804036988,0.0189,Erdgas,2019-03-13,,
SEE987204250267,0.05,Erdgas,2018-03-01,50.906467,6.956652
SEE945473272434,0.0055,Erdgas,2017-03-31,,
SEE920503629181,0.0055,Erdgas,2019-09-26,,
SEE915636677727,0.0055,Erdgas,2018-02-26,,
SEE987825064670,0.05,Erdgas,2011-10-19,49.9792,6.927018
SEE973495772830,0.4,Mineralölprodukte,1992-05-27,49.44161,11.863104
SEE923262256940,0.00075,Erdgas,2019-12-09,,
SEE959817422867,0.0055,Erdgas,2009-01-01,,
SEE939146705640,0.00075,Erdgas,2020-01-30,,
SEE992676545445,0.00075,Erdgas,2018-06-15,,
SEE926678886466,0.001,Erdgas,2012-10-22,,
SEE952740805592,0.0055,Erdgas,2006-11-09,,
SEE956500567430,0.00076,Erdgas,2020-02-28,,
SEE977113500096,0.00075,Erdgas,2020-01-09,,
SEE993133860743,0.015,Erdgas,2013-01-14,,
SEE907258710777,0.02,Erdgas,2018-04-11,,
SEE916620236456,0.0055,Erdgas,2003-10-08,,
SEE975995387286,0.0055,Erdgas,2005-11-28,,
SEE959974505816,0.015,Erdgas,2014-09-16,,
SEE972128015696,30.777,Erdgas,2020-06-01,50.956105,7.046648
SEE965058118315,0.02,Erdgas,2019-12-08,,
SEE954428539102,0.0053,Mineralölprodukte,2003-06-11,,
SEE906307724567,0.00075,Erdgas,2020-03-10,,
SEE938414506064,0.0055,Mineralölprodukte,2006-11-15,,
SEE994628997395,0.006,andere Gase,2016-09-08,,
SEE903973474260,0.05,Erdgas,2020-02-25,49.475621,11.035623
SEE926336480722,0.352,Erdgas,2017-08-18,50.391909,7.570432
SEE902052076265,0.03,Erdgas,2014-01-21,,
SEE954891661911,0.001,Erdgas,2017-01-20,,
SEE954140789335,0.0053,Mineralölprodukte,2003-03-18,,
SEE949563726432,0.001,Erdgas,2012-11-21,,
SEE919359662022,0.0054,Erdgas,2019-04-16,,
SEE930356561750,0.00075,Erdgas,2019-07-04,,
SEE906348171054,0.0055,Erdgas,2014-01-22,,
SEE955778878347,0.0015,Erdgas,2019-09-26,,
SEE949369614704,0.352,Erdgas,2020-01-22,50.843989,7.98521
SEE928070100843,0.015,Erdgas,2014-07-30,,
SEE965178287809,0.011,Erdgas,2014-04-09,,
SEE924005332419,0.001,Erdgas,2016-11-09,,
SEE976364978005,0.015,Erdgas,2014-07-30,,
SEE902533821254,0.02,Erdgas,2014-04-28,,
SEE976657243643,0.05,Erdgas,2020-03-09,51.381799,10.339349
SEE951049698447,0.02,Erdgas,2016-11-29,,
SEE926156222168,0.02,Erdgas,2009-10-31,,
SEE951931600992,0.03,Mineralölprodukte,2015-07-15,,
SEE950701656993,0.02,Erdgas,2020-03-10,,
SEE924391193847,0.048,Erdgas,2020-03-09,51.419513,10.372974
SEE914686820701,0.0055,Erdgas,2013-10-16,,
SEE928131496243,0.05,Mineralölprodukte,2015-07-15,50.431003,10.500825
SEE942437994258,0.00075,Erdgas,2020-02-14,,
SEE999731863292,0.00075,Erdgas,2020-02-24,,
SEE985343048356,0.0055,Erdgas,2015-01-29,,
SEE972751436509,0.0055,Erdgas,2020-03-10,,
SEE950951255960,0.05,Erdgas,2020-03-03,53.649921,10.013886
SEE982308445748,0.52,Erdgas,2016-12-15,48.062608,9.96394
SEE995336533660,0.00075,Erdgas,2018-01-16,,
SEE987953453278,0.02,Erdgas,2020-03-09,,
SEE934954533751,0.0055,andere Gase,2017-06-01,,
SEE988193201032,0.0055,Erdgas,2013-01-30,,
SEE914568594782,0.02,Erdgas,2014-04-28,,
SEE905892982642,0.0047,Erdgas,2011-01-14,,
SEE913878684695,0.022,Erdgas,2016-05-24,,
SEE981982480861,0.015,Erdgas,2010-11-24,,
SEE900166949482,0.05,Erdgas,2017-02-20,49.981359,9.150361
SEE970474232439,0.022,Erdgas,2016-05-24,,
SEE950617122858,0.0055,Erdgas,2010-12-06,,
SEE912579186552,0.00076,Erdgas,2019-10-01,,
SEE955819790942,0.00306,andere Gase,2014-01-17,,
SEE957723162266,60.8,Erdgas,1900-01-01,49.435382,7.760978
SEE958116868475,0.0055,Erdgas,2012-04-25,,
SEE904536560802,0.0055,Erdgas,2015-07-16,,
SEE941407460564,0.006,Erdgas,2017-09-05,,
SEE997616387932,0.0047,Erdgas,2011-11-07,,
SEE905225602094,0.00075,Erdgas,2020-02-11,,
SEE947943923600,0.02,andere Gase,2017-11-15,,
SEE955367247110,0.075,Erdgas,2020-03-12,50.062801,8.494833
SEE949803744110,0.05,Erdgas,2018-11-15,50.074337,8.443974
SEE969568271867,0.05,Mineralölprodukte,2011-12-13,51.286908,10.578122
SEE947183333610,0.05,andere Gase,2015-03-03,51.286908,10.578122
SEE945077664871,0.0075,andere Gase,2020-03-11,,
SEE908495972874,0.0055,Erdgas,2018-05-15,,
SEE989555362705,0.001,Erdgas,2012-12-17,,
SEE972993657472,0.00075,Erdgas,2020-02-18,,
SEE960171615611,0.0055,Erdgas,2007-06-07,,
SEE952309130516,0.00075,Erdgas,2019-12-13,,
SEE995079790467,0.0015,Erdgas,2020-01-08,,
SEE905028637934,0.0055,Erdgas,2005-11-28,,
SEE974362343047,0.0055,Erdgas,2020-02-25,,
SEE992039900645,0.0047,Erdgas,2007-12-10,,
SEE979370974863,0.05,Erdgas,2011-06-16,48.34127,8.663062
SEE942816427872,0.0485,Erdgas,2015-12-17,48.903495,8.655636
SEE919016201182,0.0055,Erdgas,2009-11-27,,
SEE905928265671,0.55,Erdgas,2015-12-18,51.206852,8.689764
SEE958510325420,0.0055,Erdgas,2012-03-21,,
SEE903452470530,0.006,Erdgas,1999-01-01,,
SEE923228749448,0.00075,Erdgas,2018-06-27,,
SEE942623644530,0.0055,Erdgas,2015-12-11,,
SEE928715542076,0.02,Erdgas,2010-05-06,,
SEE902160790411,0.0009,Erdgas,2016-06-13,,
SEE941445025398,0.0055,Mineralölprodukte,1999-01-01,,
SEE949641489853,0.0055,Erdgas,2008-11-12,,
SEE915595631822,0.0053,Mineralölprodukte,2013-12-18,,
SEE999384691006,0.006,Erdgas,2019-04-18,,
SEE971839337639,0.0053,Mineralölprodukte,2009-10-10,,
SEE920002090536,0.015,Erdgas,2015-11-24,,
SEE927141689171,0.05,Erdgas,2017-12-14,52.420476,7.973014
SEE923446744720,0.0050999999999999,Mineralölprodukte,2002-09-16,,
SEE957504803555,1.282,Erdgas,2014-07-15,48.387568,10.89568
SEE967553565021,0.009,Mineralölprodukte,2013-02-13,,
SEE917999781349,0.001,Erdgas,2016-04-28,,
SEE907577784275,0.001,Erdgas,2012-12-14,,
SEE999616507785,0.001,Erdgas,2016-09-20,,
SEE963604529356,0.0055,Erdgas,2013-09-16,,
SEE990414380433,0.07,Erdgas,2013-11-13,48.683078,9.251982
SEE966675682814,0.00093,Erdgas,2017-05-09,,
SEE979231603222,0.00075,Erdgas,2018-08-13,,
SEE972338665384,0.001,Erdgas,2014-03-19,,
SEE967679738477,0.009,Erdgas,2016-12-05,,
SEE979140511120,0.0055,Erdgas,2007-11-26,,
SEE991824752339,0.0053,Mineralölprodukte,2008-03-04,,
SEE917010495651,0.0013,Erdgas,2009-07-08,,
SEE957111069184,0.0053,Mineralölprodukte,2008-05-10,,
SEE917386199238,0.00538,Erdgas,2002-10-02,,
SEE925699073169,0.01444,Erdgas,2018-04-26,,
SEE985940502091,0.0055,Erdgas,2009-09-29,,
SEE984847995166,0.0055,Erdgas,2009-04-22,,
SEE994312258795,0.009,Erdgas,2016-12-22,,
SEE903955187942,0.015,Erdgas,2015-10-29,,
SEE963844694500,0.0055,Erdgas,2014-11-13,,
SEE925655616874,0.04,Erdgas,2018-01-01,48.935234,9.185962
SEE982596693258,0.009,Erdgas,2016-07-22,,
SEE944222561706,0.002,Erdgas,2016-07-28,,
SEE945972147554,0.015,Erdgas,2016-08-31,,
SEE952077408992,0.0055,Erdgas,2013-02-05,,
SEE941907494458,0.0055,Erdgas,2014-07-24,,
SEE945531888812,0.0055,andere Gase,2010-06-09,,
SEE915538571215,0.0032,Erdgas,2015-09-01,,
SEE999561840449,0.015,Erdgas,2017-12-28,,
SEE926644993471,0.00075,Erdgas,2020-03-13,,
SEE931972832033,0.02,Mineralölprodukte,2014-07-31,,
SEE907632982172,0.0055,Erdgas,2016-02-09,,
SEE931942395414,0.00075,Erdgas,2020-02-26,,
SEE990550429546,0.003,Erdgas,2013-12-05,,
SEE983288134752,0.0054,Erdgas,2007-04-19,,
SEE917150296194,0.0055,Erdgas,2014-07-18,,
SEE903089926523,0.0055,Erdgas,2013-12-13,,
SEE987641349456,0.0055,Erdgas,2012-11-28,,
SEE940065590446,0.0055,Erdgas,2020-03-05,,
SEE991017141926,0.001,Erdgas,2014-05-26,,
SEE996866525088,0.0047,Erdgas,2012-12-07,,
SEE906977511368,0.001,Erdgas,2013-11-11,,
SEE970050912588,0.0055,Erdgas,2012-12-21,,
SEE904933344913,0.0055,Erdgas,2006-08-30,,
SEE954780087853,0.02,Erdgas,2013-03-05,,
SEE958430978249,0.0055,Erdgas,2006-08-04,,
SEE982200436684,0.0053,Mineralölprodukte,2015-08-03,,
SEE950783909550,0.00075,Erdgas,2020-02-20,,
SEE909945310055,0.02,Erdgas,2015-09-25,,
SEE952790051000,0.008,Mineralölprodukte,2008-12-22,,
SEE993367461709,0.0047,Erdgas,2009-09-10,,
SEE914562517619,0.00093,Mineralölprodukte,2013-10-02,,
SEE953893832244,0.0053,Mineralölprodukte,2006-12-15,,
SEE980754329049,0.001,Erdgas,2015-01-29,,
SEE900153082680,0.0055,Mineralölprodukte,2018-10-01,,
SEE962249061368,0.0055,Erdgas,2016-08-24,,
SEE902855018455,0.0055,Mineralölprodukte,2005-04-20,,
SEE979642380286,0.001,Erdgas,2012-09-10,,
SEE973382217017,0.0055,Erdgas,2016-04-21,,
SEE950435395304,0.0055,Erdgas,2016-03-16,,
SEE972091648549,0.0055,Erdgas,2012-06-26,,
SEE932720735712,0.00075,Erdgas,2020-02-28,,
SEE919007862644,0.0055,Erdgas,2005-10-20,,
SEE967486820006,0.001,Erdgas,2015-07-29,,
SEE988490139090,0.000755,Erdgas,2018-11-28,,
SEE992234873904,0.0052,andere Gase,2010-10-05,,
SEE997476298584,0.003,andere Gase,2014-07-21,,
SEE904908360771,0.0055,Erdgas,2007-01-20,,
SEE961435449034,0.0055,Erdgas,2015-10-15,,
SEE907451371645,0.0055,Erdgas,2011-05-27,,
SEE987466692454,0.0055,Erdgas,2012-12-28,,
SEE947517228629,0.00556,Mineralölprodukte,2015-07-31,,
SEE962690595559,0.001,Erdgas,2016-07-21,,
SEE967453534011,0.00075,Erdgas,2017-11-09,,
SEE976618416642,0.0047,Erdgas,2017-08-22,,
SEE939682641655,0.0053,Mineralölprodukte,2007-10-11,,
SEE960175486330,0.0053,Mineralölprodukte,2005-09-08,,
SEE955092911874,0.0053,Mineralölprodukte,2007-01-16,,
SEE993876465151,0.0055,Erdgas,2008-10-31,,
SEE951634409809,0.00075,Erdgas,2020-02-24,,
SEE986074053923,0.0055,Erdgas,2015-11-02,,
SEE998510322418,0.001,andere Gase,2018-06-15,,
SEE987956043513,0.0053,Mineralölprodukte,2007-02-02,,
SEE963810882177,0.001,Erdgas,2011-08-03,,
SEE967478375651,0.0055,Erdgas,2009-01-14,,
SEE932113129838,0.005,Erdgas,2013-06-27,,
SEE953206723856,0.0053,Mineralölprodukte,2014-08-29,,
SEE913834705013,0.00075,Erdgas,2019-11-08,,
SEE910030241062,0.0055,Erdgas,2009-01-28,,
SEE986856835174,0.001,Erdgas,2013-09-26,,
SEE918212127944,0.001,Erdgas,2016-04-05,,
SEE990063278716,0.001,Erdgas,2013-10-11,,
SEE931956404461,0.0055,Erdgas,2013-07-26,,
SEE954449219151,0.0015,Erdgas,2020-03-30,,
SEE932401415179,0.003,Erdgas,2015-04-01,,
SEE915868074196,0.0053,Mineralölprodukte,2005-11-25,,
SEE941364042636,0.00075,Erdgas,2017-09-06,,
SEE937547725670,0.00075,Erdgas,2020-03-13,,
SEE984014418092,0.0053,Mineralölprodukte,2008-02-21,,
SEE935342811116,0.05,Erdgas,2020-02-24,51.236574,12.705858
SEE959948270511,0.001,Erdgas,2010-03-15,,
SEE962112693214,0.0055,Mineralölprodukte,2012-10-31,,
SEE902252142852,0.0055,Erdgas,2005-11-21,,
SEE955910934504,0.001,Erdgas,2013-11-20,,
SEE970017528418,0.0055,Erdgas,2007-08-02,,
SEE926812425681,0.02,Erdgas,2017-12-21,,
SEE957325549816,0.00075,Erdgas,2020-03-10,,
SEE973751316303,0.0056,Erdgas,2016-05-03,,
SEE958683266636,0.002184,Erdgas,2016-08-02,,
SEE994681186491,0.034,Erdgas,2014-07-31,53.910039,11.423511
SEE999112880184,0.001,Erdgas,2012-09-26,,
SEE912865350292,0.00075,Erdgas,2015-09-25,,
SEE946005307983,0.14,Erdgas,2016-01-19,52.407308,13.008499
SEE934862301053,0.00075,Erdgas,2018-09-04,,
SEE901738864479,0.02,Erdgas,2013-09-30,,
SEE924966390336,0.0055,Erdgas,2003-12-12,,
SEE902406454220,0.02,Erdgas,2015-05-19,,
SEE973732184112,0.0193,Erdgas,2015-12-07,,
SEE949762016341,0.00075,Erdgas,2019-07-18,,
SEE919642031054,0.001,Erdgas,2014-04-29,,
SEE935947311585,0.0055,Erdgas,2003-05-19,,
SEE972170391663,0.02,Erdgas,2014-10-27,,
SEE916714263924,0.00075,Erdgas,2020-02-05,,
SEE932720571297,0.05,Erdgas,2013-12-23,51.430114,6.843886
SEE915784905420,0.015,Erdgas,2015-05-19,,
SEE968546001410,0.002,Erdgas,2019-12-02,,
SEE981341719892,0.02,Erdgas,2014-12-17,,
SEE963875292461,0.00075,Erdgas,2020-03-10,,
SEE969400334361,0.0055,Erdgas,2005-02-18,,
SEE959136302130,0.04,Erdgas,2013-02-15,48.588261,9.694768
SEE986096128296,0.001,Erdgas,2014-07-30,,
SEE941195091124,0.19,Erdgas,2015-05-20,51.390625,10.343207
SEE933961601378,0.0055,Mineralölprodukte,2011-01-01,,
SEE927537161601,0.0075,Erdgas,2015-09-17,,
SEE950122284133,0.028,Erdgas,2014-05-08,,
SEE904063450737,0.0055,Mineralölprodukte,2019-09-16,,
SEE921914336613,0.14,Erdgas,2016-06-21,48.365754,10.308731
SEE922867516947,0.0495,Erdgas,2011-11-29,51.202833,6.901827
SEE939164339988,0.02,Erdgas,2014-03-19,,
SEE969962638013,0.0055,Erdgas,2014-02-24,,
SEE937191551281,0.0055,Erdgas,2014-06-18,,
SEE993281219103,0.32,Mineralölprodukte,1993-03-01,48.365754,10.308731
SEE929019942364,0.02,Erdgas,2013-06-07,,
SEE910567886798,0.05,Erdgas,2010-01-21,51.244851,6.818494
SEE999429883649,0.0053,Mineralölprodukte,2008-06-02,,
SEE900577372992,0.028,Erdgas,2011-12-13,,
SEE987487890853,0.02,Erdgas,2013-07-02,,
SEE922156512643,0.001,Erdgas,2012-04-25,,
SEE957096047917,0.003,Erdgas,2013-03-14,,
SEE914850840580,0.00075,Erdgas,2019-12-19,,
SEE939460588820,0.034,Erdgas,2007-04-19,51.238079,6.750919
SEE936308891029,0.04,Erdgas,2013-04-29,51.915767,7.334426
SEE918701071642,0.016,Erdgas,2018-09-13,,
SEE972310480837,0.009,Erdgas,2019-10-01,,
SEE937009976275,0.1,Erdgas,2016-11-07,52.496413,7.489993
SEE930850659717,0.022,Erdgas,2014-11-13,,
SEE992959500178,0.005,Erdgas,2003-02-11,,
SEE945503327677,0.001,Erdgas,2013-02-27,,
SEE948145361924,0.0055,Erdgas,2009-01-02,,
SEE943769189770,0.0055,Erdgas,2007-01-18,,
SEE937442997141,0.00075,Erdgas,2019-12-03,,
SEE937520225838,0.00075,Erdgas,2019-11-20,,
SEE936244778323,0.00075,Erdgas,2020-03-11,,
SEE999783595370,0.006,Erdgas,2020-02-26,,
SEE981205450589,0.02,Erdgas,2020-02-20,,
SEE912323486785,0.012,Erdgas,2018-11-15,,
SEE926836402613,0.01,andere Gase,2020-02-27,,
SEE916200907912,0.0055,Erdgas,2012-01-16,,
SEE990529807221,0.0055,Erdgas,2009-10-19,,
SEE901298887611,0.00076,Erdgas,2020-02-06,,
SEE956139431294,0.001,Erdgas,2014-12-17,,
SEE901074391196,0.001,Erdgas,2012-12-06,,
SEE906267183022,0.00075,Erdgas,2016-12-09,,
SEE928749270310,0.015,Mineralölprodukte,2014-07-31,,
SEE976036828539,0.02,Erdgas,2018-02-19,,
SEE961001135972,0.05,Erdgas,2010-12-20,51.303794,9.430844
SEE924609839031,0.01444,Erdgas,2020-03-16,,
SEE964364286787,0.0053,Mineralölprodukte,2004-07-21,,
SEE965069640157,0.001,Erdgas,2016-05-17,,
SEE927126878804,0.0094,Erdgas,2007-08-24,,
SEE952372487722,0.0055,Erdgas,2008-01-10,,
SEE950805574544,0.015,Erdgas,2014-06-18,,
SEE944626769548,0.016,Erdgas,2016-10-18,,
SEE997050796789,0.05,Erdgas,2009-11-24,52.529642,13.39259
SEE939459961313,0.006,Erdgas,2016-03-23,,
SEE951421776961,0.02,Erdgas,2017-10-16,,
SEE998396795610,0.0055,Erdgas,2016-10-10,,
SEE941207360163,0.1,Erdgas,2014-07-29,52.497655,13.432054
SEE991671966330,0.0035,Erdgas,2011-11-21,,
SEE908650928951,0.0055,Erdgas,2016-01-28,,
SEE901492297490,0.0055,Erdgas,2007-03-12,,
SEE910266815518,0.0072,Erdgas,2018-02-09,,
SEE981970909909,0.002,Erdgas,2017-08-09,,
SEE952212324309,0.015,Erdgas,2017-12-08,,
SEE903586624434,0.015,Erdgas,2017-12-08,,
SEE957672551487,0.015,Erdgas,2013-12-16,,
SEE970948853061,0.0055,Erdgas,2009-06-09,,
SEE933506952736,0.02,Erdgas,2013-12-16,,
SEE975437878624,0.00075,Erdgas,2020-03-20,,
SEE982418556334,0.0055,Erdgas,2013-03-18,,
SEE982509236084,0.006,Erdgas,2016-09-29,,
SEE999052776653,0.0495,Erdgas,2017-11-28,51.198956,9.731511
SEE904736454604,0.015,Erdgas,2016-12-12,,
SEE958680734350,0.015,Erdgas,2016-12-12,,
SEE996594943765,0.001,Erdgas,2012-06-28,,
SEE991830455026,0.0055,Erdgas,2015-10-20,,
SEE953004652099,0.0055,Erdgas,2014-11-24,,
SEE976655160003,0.00075,Erdgas,2018-10-25,,
SEE924231699058,0.0055,Erdgas,2017-07-05,,
SEE929326819816,0.00075,Erdgas,2020-02-18,,
SEE906531854092,0.0053,Mineralölprodukte,2007-07-10,,
SEE945216022876,0.02,Erdgas,2015-09-03,,
SEE949309415941,0.006,Erdgas,2020-03-12,,
SEE974366717721,0.0056,Erdgas,2016-07-27,,
SEE936631443667,0.015,Erdgas,2014-07-30,,
SEE950337388633,0.0053,Mineralölprodukte,2014-02-06,,
SEE948503540947,0.0055,Erdgas,2012-10-25,,
SEE956738955474,0.007,andere Gase,2014-01-08,,
SEE962130445383,0.00075,Erdgas,2019-04-01,,
SEE950169429986,0.02,Erdgas,2014-07-25,,
SEE924225040972,0.015,Erdgas,2016-08-25,,
SEE987045534311,0.0055,Erdgas,2014-12-22,,
SEE945830289372,0.015,Erdgas,2015-11-05,,
SEE919823427058,0.0055,Erdgas,2002-08-01,,
SEE975777325321,0.00075,Erdgas,2020-04-06,,
SEE916043208276,0.0055,Erdgas,2002-08-01,,
SEE957750246373,0.0053,Mineralölprodukte,2007-06-11,,
SEE977680728695,0.0055,Erdgas,2019-12-16,,
SEE900128116174,0.001,Erdgas,2013-05-14,,
SEE995499205800,0.0053,Mineralölprodukte,2011-06-09,,
SEE995924882101,0.0055,Mineralölprodukte,2002-01-01,,
SEE909395911086,0.00075,Erdgas,2019-12-16,,
SEE932162149245,0.00075,Erdgas,2020-01-13,,
SEE944221480787,0.00075,Erdgas,2020-03-12,,
SEE937236088239,0.00075,Erdgas,2019-11-20,,
SEE905568448526,0.00075,Erdgas,2019-12-02,,
SEE983239922421,0.00542,Erdgas,2007-02-23,,
SEE910841101449,0.0055,Erdgas,2008-12-05,,
SEE957832871530,0.001,Erdgas,2012-11-19,,
SEE999688568608,0.02,Erdgas,2020-04-30,,
SEE999371959096,0.0007,Erdgas,2020-03-17,,
SEE914509693994,0.04,Wärme,2016-06-01,49.474348,11.101804
SEE921195408658,0.00538,Erdgas,2011-04-13,,
SEE968171443548,0.235,Erdgas,2013-04-30,47.511617,10.307997
SEE907097002187,0.00075,Erdgas,2019-10-15,,
SEE963158708658,4.23,Erdgas,2015-10-09,51.105754,7.635171
SEE924847337283,0.02,Erdgas,2020-03-17,,
SEE943150218386,0.022,Erdgas,2014-07-30,,
SEE968463896410,0.0055,Erdgas,2013-06-20,,
SEE927567429610,0.05,Erdgas,2017-01-19,52.571071,7.820549
SEE933792223541,0.0015,Erdgas,2019-10-07,,
SEE983396756778,0.05,Erdgas,2017-11-30,49.478168,11.087984
SEE999397762946,0.0055,Erdgas,2013-06-17,,
SEE946441430610,0.022,Erdgas,2014-07-30,,
SEE976020859112,0.0062,Mineralölprodukte,2001-01-02,,
SEE978963165329,0.0053,Mineralölprodukte,2021-04-20,,
SEE943373171116,0.02,Erdgas,2010-11-22,,
SEE981214638664,0.00075,Erdgas,2020-03-05,,
SEE972247608533,0.0055,Erdgas,2011-05-31,,
SEE932817153276,0.034,Erdgas,2005-07-19,51.237787,6.749242
SEE912820133335,0.00075,Erdgas,2020-02-05,,
SEE909729898649,0.0047,Erdgas,2012-11-20,,
SEE961977328446,0.0055,Erdgas,2010-06-22,,
SEE937481116299,0.001,Erdgas,2012-08-06,,
