line_id,bus0,bus1,length,s_nom,v_nom,cables,bus0_x,bus0_y,bus1_x,bus1_y
25416,39298,39299,3.1640470481463616,1850,380,6,8.546007722802605,52.991324807356655,8.529262960528367,52.96657153135735
25419,39517,39516,0.09251800730837278,925,380,3,8.415766276875175,49.70519433073057,8.415807986951606,49.70584963604936
25420,39517,39516,0.09263031480170765,925,380,3,8.415766276875175,49.70519433073057,8.415807986951606,49.70584963604936
30087,13119,39835,1.656586702011429,1066.3,380,3,13.2491837,52.5328031,13.231257956544477,52.539432271980274
30088,39835,35490,6.031042724393564,1066.3,380,3,13.231257956544477,52.539432271980274,13.211537101561843,52.58065166569597
30100,39843,8617,13.152867447906036,1790,380,3,8.018169193282102,49.81546838218184,7.8568508,49.8674728
30102,13651,39845,1.342221162753706,1790,380,3,8.8342098,48.928159400000006,8.841217123069287,48.916959141320405
30103,39845,36167,15.788977253887369,1790,380,3,8.841217123069287,48.916959141320405,9.04543545075604,48.90296099705386
30154,114,39881,3.3999337361069255,1790,380,3,9.4587434,53.8644784,9.50133744687079,53.84788748999736
30155,39881,115,26.598120520490088,1790,380,3,9.50133744687079,53.84788748999736,9.6379897,53.642647800000006
30163,37827,39887,9.498023316580442,1790,380,3,7.729027530463336,49.48275269326087,7.594584512910512,49.46611108299978
30164,39887,8377,24.537079349177585,1790,380,3,7.594584512910512,49.46611108299978,7.3047645,49.3848599
