carrier,bus,gen_id,annual_dp_up_MWh,annual_dp_dn_MWh
solar,20330,6513,0.0,-0.0
solar,20339,6514,0.0,-0.0
solar,20358,6517,0.0,-0.0
solar,20367,6519,0.0,-0.0
solar,20369,6522,0.0,-0.0
solar,20371,6524,0.0,-0.0
solar,20388,6528,0.0,-0.0
solar,20410,6529,0.0,-0.0
solar,20414,6530,0.0,-0.0
solar,20424,6533,0.0,-0.0
solar,20425,6535,0.0,-0.0
solar,20429,6538,0.0,-0.0
solar,20430,6540,0.0,-0.0
solar,20440,6542,0.0,-0.0
solar,20464,6544,0.0,-0.0
solar,20469,6548,0.0,-0.0
solar,20486,6550,0.0,-0.0
solar,20490,6553,0.0,-0.0
solar,20491,6555,0.0,-0.0
solar,20492,6556,0.0,-0.0
solar,20528,6562,0.0,-0.0
solar,20530,6564,0.0,-0.0
solar,20531,6567,0.0,-0.0
solar,20588,6570,0.0,-0.0
solar,20589,6572,0.0,-0.0
solar,20591,6575,0.0,-0.0
solar,20597,6580,0.0,-0.0
solar,20602,6584,0.0,-0.0
solar,20616,6587,0.0,-0.0
solar,20617,6591,0.0,-0.0
solar,20652,6594,0.0,-0.0
solar,20656,6596,0.0,-0.0
solar,20657,6598,0.0,-0.0
solar,20662,6602,0.0,-0.0
solar,20674,6605,0.0,-0.0
solar,20675,6609,0.0,-0.0
solar,20677,6612,0.0,-0.0
solar,20745,6617,0.0,-0.0
solar,20746,6622,0.0,-0.0
solar,20779,6625,0.0,-0.0
solar,20780,6628,0.0,-0.0
solar,20781,6630,0.0,-0.0
solar,20796,6634,0.0,-0.0
solar,20797,6637,0.0,-0.0
solar,20798,6641,0.0,-0.0
solar,20799,6645,0.0,-0.0
solar,20801,6647,0.0,-0.0
solar,20802,6649,0.0,-0.0
solar,20872,6652,0.0,-0.0
solar,20875,6655,0.0,-0.0
solar,20876,6658,0.0,-0.0
solar,20877,6661,0.0,-0.0
solar,20880,6664,0.0,-0.0
solar,20881,6668,0.0,-0.0
solar,20923,6671,0.0,-0.0
solar,20927,6674,0.0,-0.0
solar,20930,6678,0.0,-0.0
solar,21010,6681,0.0,-0.0
solar,21013,6684,0.0,-0.0
solar,21014,6687,0.0,-0.0
solar,21046,6689,0.0,-0.0
solar,21047,6692,0.0,-0.0
solar,21053,6696,0.0,-0.0
solar,21114,6699,0.0,-0.0
solar,21139,6703,0.0,-0.0
solar,21207,6705,0.0,-0.0
solar,21210,6708,0.0,-0.0
solar,21213,6713,0.0,-0.0
solar,21269,6715,0.0,-0.0
solar,21407,6716,0.0,-0.0
solar,21413,6719,0.0,-0.0
solar,21414,6721,0.0,-0.0
solar,21415,6725,0.0,-0.0
solar,21420,6728,0.0,-0.0
solar,21421,6731,0.0,-0.0
solar,21423,6734,0.0,-0.0
solar,21430,6737,0.0,-0.0
solar,21467,6742,0.0,-0.0
solar,21571,6746,0.0,-0.0
solar,21597,6749,0.0,-0.0
solar,21608,6752,0.0,-0.0
solar,23475,6757,0.0,-0.0
solar,23485,6759,0.0,-0.0
solar,23490,6764,0.0,-0.0
solar,23493,6768,0.0,-0.0
solar,23499,6774,0.0,-0.0
solar,23510,6777,0.0,-0.0
solar,23531,6779,0.0,-0.0
solar,23532,6782,0.0,-0.0
solar,23536,6784,0.0,-0.0
solar,23546,6788,0.0,-0.0
solar,23551,6791,0.0,-0.0
solar,23552,6792,0.0,-0.0
solar,23559,6795,0.0,-0.0
solar,23578,6799,0.0,-0.0
solar,23582,6804,0.0,-0.0
solar,23583,6805,0.0,-0.0
solar,23585,6807,0.0,-0.0
solar,23586,6812,0.0,-0.0
solar,23587,6816,0.0,-0.0
solar,23626,6819,0.0,-0.0
solar,23648,6822,0.0,-0.0
solar,23666,6824,0.0,-0.0
solar,23667,6827,0.0,-0.0
solar,23686,6830,0.0,-0.0
solar,23689,6831,0.0,-0.0
solar,23690,6833,0.0,-0.0
solar,23696,6834,0.0,-0.0
solar,23708,6837,0.0,-0.0
solar,23711,6840,0.0,-0.0
solar,23716,6845,0.0,-0.0
solar,23731,6848,0.0,-0.0
solar,23732,6851,0.0,-0.0
solar,23736,6852,0.0,-0.0
solar,23753,6855,0.0,-0.0
solar,23774,6857,0.0,-0.0
solar,23802,6860,0.0,-0.0
solar,23803,6864,0.0,-0.0
solar,23807,6868,0.0,-0.0
solar,23808,6870,0.0,-0.0
solar,23814,6873,0.0,-0.0
solar,23815,6878,0.0,-0.0
solar,23816,6880,0.0,-0.0
solar,23826,6883,0.0,-0.0
solar,23833,6884,0.0,-0.0
solar,23834,6887,0.0,-0.0
solar,23835,6889,0.0,-0.0
solar,23842,6893,0.0,-0.0
solar,23843,6897,0.0,-0.0
solar,23845,6899,0.0,-0.0
solar,23846,6904,0.0,-0.0
solar,23853,6907,0.0,-0.0
solar,23854,6910,0.0,-0.0
solar,23871,6914,0.0,-0.0
solar,23883,6919,0.0,-0.0
solar,23896,6922,0.0,-0.0
solar,23897,6925,0.0,-0.0
solar,23900,6927,0.0,-0.0
solar,23909,6931,0.0,-0.0
solar,23917,6934,0.0,-0.0
solar,23932,6937,0.0,-0.0
solar,23934,6939,0.0,-0.0
solar,23938,6941,0.0,-0.0
solar,23941,6945,0.0,-0.0
solar,23943,6948,0.0,-0.0
solar,23946,6952,0.0,-0.0
solar,23957,6954,0.0,-0.0
solar,23958,6957,0.0,-0.0
solar,23966,6960,0.0,-0.0
solar,23968,6963,0.0,-0.0
solar,23969,6964,0.0,-0.0
solar,23971,6966,0.0,-0.0
solar,23972,6968,0.0,-0.0
solar,23977,6970,0.0,-0.0
solar,23978,6973,0.0,-0.0
solar,23991,6975,0.0,-0.0
solar,23993,6979,0.0,-0.0
solar,24001,6983,0.0,-0.0
solar,24007,6984,0.0,-0.0
solar,24034,6986,0.0,-0.0
solar,24035,6988,0.0,-0.0
solar,24055,6990,0.0,-0.0
solar,24056,6991,0.0,-0.0
solar,24061,6994,0.0,-0.0
solar,24068,6997,0.0,-0.0
solar,24072,7000,0.0,-0.0
solar,24076,7002,0.0,-0.0
solar,24077,7006,0.0,-0.0
solar,24080,7009,0.0,-0.0
solar,24097,7014,0.0,-0.0
solar,24104,7020,0.0,-0.0
solar,24105,7023,0.0,-0.0
solar,24118,7028,0.0,-0.0
solar,24128,7030,0.0,-0.0
solar,24140,7033,0.0,-0.0
solar,24148,7038,0.0,-0.0
solar,24149,7042,0.0,-0.0
solar,24150,7045,0.0,-0.0
solar,24155,7048,0.0,-0.0
solar,24156,7050,0.0,-0.0
solar,24157,7053,0.0,-0.0
solar,24158,7056,0.0,-0.0
solar,24165,7059,0.0,-0.0
solar,24167,7060,0.0,-0.0
solar,24176,7064,0.0,-0.0
solar,24185,7067,0.0,-0.0
solar,24194,7070,0.0,-0.0
solar,24200,7073,0.0,-0.0
solar,24219,7077,0.0,-0.0
solar,24221,7083,0.0,-0.0
solar,24226,7087,0.0,-0.0
solar,24228,7091,0.0,-0.0
solar,24237,7094,0.0,-0.0
solar,24244,7098,0.0,-0.0
solar,24252,7102,0.0,-0.0
solar,24254,7106,0.0,-0.0
solar,24259,7111,0.0,-0.0
solar,24262,7113,0.0,-0.0
solar,24272,7117,0.0,-0.0
solar,24282,7120,0.0,-0.0
solar,24290,7122,0.0,-0.0
solar,24332,7127,0.0,-0.0
solar,24338,7130,0.0,-0.0
solar,24339,7134,0.0,-0.0
solar,24346,7135,0.0,-0.0
solar,24354,7138,0.0,-0.0
solar,24355,7141,0.0,-0.0
solar,24356,7145,0.0,-0.0
solar,24357,7147,0.0,-0.0
solar,24364,7149,0.0,-0.0
solar,24366,7152,0.0,-0.0
solar,24372,7156,0.0,-0.0
solar,24375,7159,0.0,-0.0
solar,24376,7161,0.0,-0.0
solar,24381,7165,0.0,-0.0
solar,24393,7168,0.0,-0.0
solar,24401,7170,0.0,-0.0
solar,24409,7172,0.0,-0.0
solar,24411,7175,0.0,-0.0
solar,24414,7179,0.0,-0.0
solar,24417,7183,0.0,-0.0
solar,24421,7186,0.0,-0.0
solar,24426,7188,0.0,-0.0
solar,24427,7190,0.0,-0.0
solar,24430,7192,0.0,-0.0
solar,24431,7196,0.0,-0.0
solar,24434,7200,0.0,-0.0
solar,24446,7203,0.0,-0.0
solar,24450,7206,0.0,-0.0
solar,24452,7207,0.0,-0.0
solar,24453,7208,0.0,-0.0
solar,24458,7213,0.0,-0.0
solar,24460,7215,0.0,-0.0
solar,24461,7220,0.0,-0.0
solar,24462,7223,0.0,-0.0
solar,24463,7225,0.0,-0.0
solar,24467,7228,0.0,-0.0
solar,24470,7231,0.0,-0.0
solar,24471,7234,0.0,-0.0
solar,24474,7237,0.0,-0.0
solar,24477,7241,0.0,-0.0
solar,24478,7244,0.0,-0.0
solar,24480,7247,0.0,-0.0
solar,24481,7249,0.0,-0.0
solar,24485,7251,0.0,-0.0
solar,24486,7254,0.0,369.78043
solar,24489,7259,0.0,-0.0
solar,24492,7263,0.0,-0.0
solar,24495,7269,0.0,-0.0
solar,24499,7272,0.0,-0.0
solar,24503,7276,0.0,-0.0
solar,24505,7278,0.0,-0.0
solar,24511,7282,0.0,-0.0
solar,24531,7285,0.0,-0.0
solar,24533,7289,0.0,-0.0
solar,24534,7291,0.0,-0.0
solar,24535,7297,0.0,-0.0
solar,24542,7298,0.0,-0.0
solar,24544,7300,0.0,-0.0
solar,24548,7304,0.0,-0.0
solar,24552,7307,0.0,-0.0
solar,24553,7310,0.0,-0.0
solar,24560,7313,0.0,-0.0
solar,24563,7317,0.0,-0.0
solar,24564,7321,0.0,-0.0
solar,24587,7324,0.0,-0.0
solar,24588,7326,0.0,-0.0
solar,24592,7328,0.0,-0.0
solar,24596,7330,0.0,-0.0
solar,24603,7331,0.0,-0.0
solar,24608,7334,0.0,-0.0
solar,24609,7336,0.0,-0.0
solar,24615,7340,0.0,-0.0
solar,24624,7344,0.0,-0.0
solar,24628,7349,0.0,-0.0
solar,24638,7353,0.0,-0.0
solar,24648,7357,0.0,-0.0
solar,24649,7361,0.0,-0.0
solar,24660,7364,0.0,-0.0
solar,24669,7368,0.0,-0.0
solar,24672,7370,0.0,-0.0
solar,24673,7372,0.0,-0.0
solar,24675,7375,0.0,-0.0
solar,24676,7380,0.0,-0.0
solar,24677,7383,0.0,-0.0
solar,24679,7385,0.0,-0.0
solar,24680,7388,0.0,-0.0
solar,24683,7394,0.0,-0.0
solar,24685,7397,0.0,-0.0
solar,24686,7399,0.0,-0.0
solar,24688,7402,0.0,-0.0
solar,24693,7406,0.0,-0.0
solar,24695,7409,0.0,-0.0
solar,24703,7413,0.0,-0.0
solar,24704,7416,0.0,-0.0
solar,24705,7418,0.0,-0.0
solar,24706,7421,0.0,-0.0
solar,24709,7424,0.0,-0.0
solar,24710,7427,0.0,-0.0
solar,24711,7430,0.0,-0.0
solar,24714,7433,0.0,-0.0
solar,24715,7435,0.0,-0.0
solar,24720,7437,0.0,-0.0
solar,24728,7439,0.0,-0.0
solar,24729,7442,0.0,-0.0
solar,24730,7445,0.0,-0.0
solar,24735,7448,0.0,-0.0
solar,24740,7450,0.0,-0.0
solar,24742,7452,0.0,-0.0
solar,24750,7455,0.0,-0.0
solar,24752,7457,0.0,-0.0
solar,24776,7460,0.0,-0.0
solar,24780,7463,0.0,-0.0
solar,24784,7467,0.0,-0.0
solar,24787,7469,0.0,-0.0
solar,24794,7472,0.0,-0.0
solar,24798,7478,0.0,-0.0
solar,24799,7480,0.0,-0.0
solar,24805,7484,0.0,-0.0
solar,24807,7488,0.0,-0.0
solar,24812,7491,0.0,-0.0
solar,24822,7494,0.0,-0.0
solar,24827,7495,0.0,-0.0
solar,24833,7498,0.0,-0.0
solar,24837,7500,0.0,-0.0
solar,24841,7506,0.0,-0.0
solar,24856,7509,0.0,-0.0
solar,24875,7510,0.0,-0.0
solar,24876,7513,0.0,-0.0
solar,24877,7516,0.0,-0.0
solar,24880,7518,0.0,-0.0
solar,24882,7520,0.0,-0.0
solar,24883,7521,0.0,-0.0
solar,24888,7523,0.0,-0.0
solar,24890,7526,0.0,-0.0
solar,24893,7530,0.0,-0.0
solar,24899,7532,0.0,-0.0
solar,24900,7533,0.0,-0.0
solar,24905,7535,0.0,-0.0
solar,24906,7538,0.0,-0.0
solar,24912,7541,0.0,-0.0
solar,24916,7543,0.0,-0.0
solar,24928,7547,0.0,-0.0
solar,24930,7549,0.0,-0.0
solar,24940,7551,0.0,-0.0
solar,24942,7553,0.0,-0.0
solar,24944,7559,0.0,-0.0
solar,24947,7563,0.0,-0.0
solar,24948,7567,0.0,-0.0
solar,24953,7569,0.0,-0.0
solar,24954,7571,0.0,-0.0
solar,24955,7573,0.0,-0.0
solar,24960,7576,0.0,-0.0
solar,24967,7577,0.0,-0.0
solar,24974,7579,0.0,-0.0
solar,24976,7581,0.0,-0.0
solar,24979,7585,0.0,-0.0
solar,24980,7588,0.0,-0.0
solar,24981,7592,0.0,-0.0
solar,24982,7594,0.0,-0.0
solar,24999,7596,0.0,-0.0
solar,25009,7599,0.0,-0.0
solar,25016,7604,0.0,-0.0
solar,25019,7605,0.0,-0.0
solar,25026,7609,0.0,-0.0
solar,25029,7613,0.0,-0.0
solar,25033,7615,0.0,-0.0
solar,25034,7621,0.0,-0.0
solar,25036,7624,0.0,-0.0
solar,25038,7628,0.0,-0.0
solar,25042,7629,0.0,-0.0
solar,25043,7633,0.0,-0.0
solar,25045,7638,0.0,-0.0
solar,25049,7642,0.0,-0.0
solar,25051,7644,0.0,-0.0
solar,25052,7648,0.0,-0.0
solar,25058,7651,0.0,-0.0
solar,25059,7655,0.0,-0.0
solar,25060,7658,0.0,-0.0
solar,25063,7659,0.0,-0.0
solar,25065,7663,0.0,-0.0
solar,25068,7664,0.0,-0.0
solar,25070,7667,0.0,-0.0
solar,25071,7669,0.0,-0.0
solar,25072,7673,0.0,-0.0
solar,25073,7676,0.0,-0.0
solar,25075,7678,0.0,-0.0
solar,25078,7681,0.0,-0.0
solar,25081,7685,0.0,-0.0
solar,25085,7691,0.0,-0.0
solar,25088,7693,0.0,-0.0
solar,25100,7696,0.0,-0.0
solar,25102,7699,0.0,-0.0
solar,25105,7701,0.0,-0.0
solar,25113,7702,0.0,-0.0
solar,25123,7704,0.0,-0.0
solar,25130,7708,0.0,-0.0
solar,25134,7711,0.0,-0.0
solar,25135,7714,0.0,-0.0
solar,25138,7717,0.0,-0.0
solar,25157,7721,0.0,-0.0
solar,25159,7724,0.0,-0.0
solar,25162,7727,0.0,-0.0
solar,25163,7730,0.0,-0.0
solar,25166,7733,0.0,-0.0
solar,25167,7736,0.0,-0.0
solar,25172,7739,0.0,-0.0
solar,25179,7741,0.0,-0.0
solar,25180,7745,0.0,-0.0
solar,25182,7748,0.0,-0.0
solar,25187,7750,0.0,-0.0
solar,25189,7751,0.0,-0.0
solar,25190,7753,0.0,-0.0
solar,25195,7756,0.0,-0.0
solar,25196,7759,0.0,-0.0
solar,25200,7762,0.0,-0.0
solar,25201,7765,0.0,-0.0
solar,25218,7769,0.0,-0.0
solar,25219,7773,0.0,-0.0
solar,25223,7775,0.0,-0.0
solar,25225,7780,0.0,-0.0
solar,25226,7785,0.0,-0.0
solar,25233,7789,0.0,-0.0
solar,25235,7791,0.0,-0.0
solar,25238,7795,0.0,-0.0
solar,25250,7797,0.0,-0.0
solar,25252,7799,0.0,-0.0
solar,25257,7800,0.0,-0.0
solar,25260,7802,0.0,-0.0
solar,25264,7804,0.0,-0.0
solar,25267,7808,0.0,-0.0
solar,25268,7814,0.0,-0.0
solar,25277,7817,0.0,-0.0
solar,25282,7819,0.0,-0.0
solar,25285,7822,0.0,-0.0
solar,25289,7825,0.0,-0.0
solar,25291,7829,0.0,-0.0
solar,25294,7830,0.0,-0.0
solar,25296,7834,0.0,-0.0
solar,25298,7837,0.0,-0.0
solar,25301,7839,0.0,-0.0
solar,25302,7841,0.0,-0.0
solar,25304,7843,0.0,-0.0
solar,25308,7846,0.0,-0.0
solar,25318,7851,0.0,-0.0
solar,25331,7853,0.0,-0.0
solar,25333,7855,0.0,-0.0
solar,25336,7859,0.0,-0.0
solar,25372,7863,0.0,-0.0
solar,25378,7867,0.0,19.703764
solar,25385,7869,0.0,-0.0
solar,25386,7871,0.0,-0.0
solar,25399,7874,0.0,-0.0
solar,25405,7877,0.0,-0.0
solar,25406,7881,0.0,-0.0
solar,25408,7883,0.0,-0.0
solar,25409,7886,0.0,-0.0
solar,25428,7889,0.0,-0.0
solar,25430,7892,0.0,-0.0
solar,25431,7894,0.0,-0.0
solar,25437,7896,0.0,-0.0
solar,25444,7900,0.0,-0.0
solar,25446,7903,0.0,-0.0
solar,25452,7906,0.0,-0.0
solar,25455,7910,0.0,-0.0
solar,25459,7916,0.0,-0.0
solar,25465,7921,0.0,-0.0
solar,25466,7925,0.0,-0.0
solar,25468,7927,0.0,-0.0
solar,25484,7929,0.0,-0.0
solar,25489,7932,0.0,-0.0
solar,25493,7936,0.0,-0.0
solar,25494,7940,0.0,-0.0
solar,25497,7941,0.0,-0.0
solar,25498,7944,0.0,-0.0
solar,25499,7946,0.0,-0.0
solar,25501,7949,0.0,-0.0
solar,25509,7954,0.0,-0.0
solar,25511,7956,0.0,-0.0
solar,25514,7959,0.0,-0.0
solar,25518,7962,0.0,-0.0
solar,25519,7966,0.0,-0.0
solar,25524,7969,0.0,-0.0
solar,25526,7970,0.0,-0.0
solar,25529,7974,0.0,-0.0
solar,25532,7975,0.0,-0.0
solar,25535,7977,0.0,-0.0
solar,25537,7980,0.0,-0.0
solar,25545,7982,0.0,-0.0
solar,25551,7984,0.0,-0.0
solar,25553,7986,0.0,-0.0
solar,25554,7990,0.0,-0.0
solar,25556,7991,0.0,-0.0
solar,25560,7995,0.0,-0.0
solar,25563,7999,0.0,-0.0
solar,25564,8002,0.0,-0.0
solar,25568,8004,0.0,-0.0
solar,25569,8007,0.0,-0.0
solar,25572,8011,0.0,-0.0
solar,25574,8014,0.0,-0.0
solar,25577,8017,0.0,-0.0
solar,25578,8020,0.0,-0.0
solar,25582,8022,0.0,-0.0
solar,25585,8026,0.0,-0.0
solar,25590,8029,0.0,-0.0
solar,25591,8030,0.0,-0.0
solar,25596,8034,0.0,-0.0
solar,25600,8038,0.0,-0.0
solar,25602,8041,0.0,-0.0
solar,25606,8045,0.0,-0.0
solar,25608,8047,0.0,-0.0
solar,25620,8050,0.0,-0.0
solar,25623,8052,0.0,-0.0
solar,25627,8055,0.0,-0.0
solar,25628,8057,0.0,-0.0
solar,25633,8060,0.0,-0.0
solar,25636,8063,0.0,-0.0
solar,25637,8066,0.0,-0.0
solar,25638,8069,0.0,-0.0
solar,25642,8075,0.0,-0.0
solar,25644,8076,0.0,-0.0
solar,25650,8079,0.0,-0.0
solar,25656,8082,0.0,-0.0
solar,25660,8083,0.0,-0.0
solar,25664,8086,0.0,-0.0
solar,25669,8089,0.0,-0.0
solar,25673,8092,0.0,-0.0
solar,25675,8094,0.0,-0.0
solar,25676,8097,0.0,-0.0
solar,25677,8102,0.0,-0.0
solar,25681,8104,0.0,-0.0
solar,25683,8106,0.0,-0.0
solar,25694,8110,0.0,-0.0
solar,25695,8114,0.0,-0.0
solar,25696,8116,0.0,-0.0
solar,25697,8118,0.0,-0.0
solar,25698,8121,0.0,-0.0
solar,25699,8124,0.0,-0.0
solar,25700,8126,0.0,-0.0
solar,25706,8131,0.0,-0.0
solar,25709,8133,0.0,-0.0
solar,25710,8136,0.0,-0.0
solar,25711,8141,0.0,-0.0
solar,25714,8143,0.0,-0.0
solar,25718,8145,0.0,-0.0
solar,25719,8149,0.0,-0.0
solar,25723,8152,0.0,-0.0
solar,25728,8155,0.0,-0.0
solar,25730,8159,0.0,-0.0
solar,25735,8161,0.0,-0.0
solar,25738,8163,0.0,-0.0
solar,25739,8165,0.0,-0.0
solar,25743,8169,0.0,-0.0
solar,25745,8170,0.0,-0.0
solar,25748,8173,0.0,-0.0
solar,25749,8175,0.0,-0.0
solar,25750,8176,0.0,-0.0
solar,25751,8177,0.0,-0.0
solar,25753,8180,0.0,-0.0
solar,25758,8182,0.0,-0.0
solar,25771,8185,0.0,-0.0
solar,25775,8187,0.0,-0.0
solar,25777,8189,0.0,-0.0
solar,25779,8190,0.0,-0.0
solar,25781,8192,0.0,-0.0
solar,25783,8195,0.0,-0.0
solar,25789,8198,0.0,-0.0
solar,25791,8199,0.0,-0.0
solar,25792,8202,0.0,-0.0
solar,25793,8205,0.0,-0.0
solar,25794,8208,0.0,-0.0
solar,25795,8209,0.0,-0.0
solar,25797,8213,0.0,-0.0
solar,25800,8215,0.0,-0.0
solar,25806,8219,0.0,-0.0
solar,25809,8222,0.0,-0.0
solar,25813,8224,0.0,-0.0
solar,25819,8226,0.0,-0.0
solar,25824,8230,0.0,-0.0
solar,25826,8232,0.0,-0.0
solar,25829,8234,0.0,-0.0
solar,25832,8236,0.0,-0.0
solar,25835,8238,0.0,-0.0
solar,25836,8241,0.0,-0.0
solar,25837,8245,0.0,-0.0
solar,25842,8249,0.0,-0.0
solar,25846,8250,0.0,-0.0
solar,25851,8252,0.0,-0.0
solar,25859,8254,0.0,-0.0
solar,25860,8256,0.0,-0.0
solar,25866,8259,0.0,-0.0
solar,25870,8262,0.0,-0.0
solar,25877,8265,0.0,-0.0
solar,25881,8270,0.0,-0.0
solar,25885,8272,0.0,-0.0
solar,25888,8275,0.0,-0.0
solar,25889,8279,0.0,-0.0
solar,25898,8283,0.0,-0.0
solar,25901,8285,0.0,-0.0
solar,25903,8286,0.0,-0.0
solar,25910,8287,0.0,-0.0
solar,25911,8289,0.0,-0.0
solar,25912,8293,0.0,-0.0
solar,25916,8296,0.0,-0.0
solar,25929,8298,0.0,-0.0
solar,25930,8301,0.0,-0.0
solar,25932,8305,0.0,-0.0
solar,25933,8308,0.0,-0.0
solar,25936,8311,0.0,-0.0
solar,25938,8314,0.0,-0.0
solar,25945,8318,0.0,-0.0
solar,25946,8322,0.0,-0.0
solar,25955,8325,0.0,-0.0
solar,25956,8328,0.0,-0.0
solar,25960,8331,0.0,-0.0
solar,25967,8335,0.0,-0.0
solar,25973,8339,0.0,-0.0
solar,25977,8344,0.0,-0.0
solar,25982,8348,0.0,-0.0
solar,25989,8350,0.0,-0.0
solar,25990,8354,0.0,-0.0
solar,25993,8358,0.0,-0.0
solar,26001,8359,0.0,-0.0
solar,26006,8361,0.0,-0.0
solar,26007,8362,0.0,-0.0
solar,26017,8365,0.0,-0.0
solar,26019,8369,0.0,-0.0
solar,26020,8373,0.0,-0.0
solar,26023,8375,0.0,-0.0
solar,26029,8376,0.0,-0.0
solar,26030,8378,0.0,-0.0
solar,26034,8382,0.0,-0.0
solar,26044,8384,0.0,-0.0
solar,26054,8386,0.0,-0.0
solar,26055,8390,0.0,-0.0
solar,26058,8393,0.0,-0.0
solar,26059,8397,0.0,-0.0
solar,26063,8400,0.0,-0.0
solar,26066,8402,0.0,-0.0
solar,26074,8404,0.0,-0.0
solar,26081,8406,0.0,-0.0
solar,26083,8409,0.0,-0.0
solar,26084,8412,0.0,-0.0
solar,26087,8414,0.0,-0.0
solar,26090,8416,0.0,-0.0
solar,26093,8418,0.0,-0.0
solar,26095,8422,0.0,-0.0
solar,26109,8424,0.0,-0.0
solar,26110,8426,0.0,-0.0
solar,26119,8428,0.0,-0.0
solar,26122,8431,0.0,-0.0
solar,26123,8434,0.0,-0.0
solar,26126,8438,0.0,-0.0
solar,26131,8441,0.0,-0.0
solar,26133,8444,0.0,-0.0
solar,26134,8447,0.0,-0.0
solar,26135,8450,0.0,-0.0
solar,26138,8453,0.0,-0.0
solar,26140,8456,0.0,-0.0
solar,26148,8458,0.0,-0.0
solar,26150,8462,0.0,-0.0
solar,26155,8463,0.0,-0.0
solar,26156,8465,0.0,-0.0
solar,26157,8473,0.0,-0.0
solar,26167,8477,0.0,-0.0
solar,26169,8480,0.0,-0.0
solar,26172,8484,0.0,-0.0
solar,26174,8488,0.0,-0.0
solar,26181,8491,0.0,-0.0
solar,26184,8494,0.0,-0.0
solar,26189,8497,0.0,-0.0
solar,26192,8500,0.0,-0.0
solar,26200,8502,0.0,-0.0
solar,26202,8505,0.0,-0.0
solar,26213,8509,0.0,-0.0
solar,26217,8510,0.0,-0.0
solar,26227,8513,0.0,-0.0
solar,26265,8517,0.0,-0.0
solar,26281,8520,0.0,-0.0
solar,26292,8522,0.0,-0.0
solar,26296,8524,0.0,-0.0
solar,26305,8527,0.0,-0.0
solar,26315,8530,0.0,-0.0
solar,26316,8535,0.0,-0.0
solar,26320,8538,0.0,-0.0
solar,26321,8541,0.0,-0.0
solar,26322,8544,0.0,-0.0
solar,26323,8549,0.0,-0.0
solar,26326,8552,0.0,-0.0
solar,26343,8554,0.0,-0.0
solar,26350,8556,0.0,-0.0
solar,26375,8559,0.0,-0.0
solar,26386,8561,0.0,-0.0
solar,26393,8564,0.0,-0.0
solar,26400,8567,0.0,4.8276486
solar,26415,8570,0.0,-0.0
solar,26417,8574,0.0,-0.0
solar,26420,8576,0.0,-0.0
solar,26430,8579,0.0,-0.0
solar,26431,8581,0.0,-0.0
solar,26448,8584,0.0,-0.0
solar,26450,8587,0.0,-0.0
solar,26470,8591,0.0,-0.0
solar,26472,8592,0.0,-0.0
solar,26478,8595,0.0,-0.0
solar,26480,8597,0.0,-0.0
solar,26483,8600,0.0,-0.0
solar,26486,8604,0.0,-0.0
solar,26489,8607,0.0,-0.0
solar,26493,8610,0.0,-0.0
solar,26494,8612,0.0,-0.0
solar,26505,8616,0.0,-0.0
solar,26506,8620,0.0,-0.0
solar,26511,8623,0.0,-0.0
solar,26514,8625,0.0,-0.0
solar,26515,8626,0.0,-0.0
solar,26518,8628,0.0,-0.0
solar,26533,8631,0.0,-0.0
solar,26549,8633,0.0,-0.0
solar,26551,8638,0.0,-0.0
solar,26558,8641,0.0,-0.0
solar,26562,8644,0.0,-0.0
solar,26571,8646,0.0,-0.0
solar,26579,8648,0.0,-0.0
solar,26582,8651,0.0,-0.0
solar,26585,8655,0.0,-0.0
solar,26586,8658,0.0,-0.0
solar,26594,8662,0.0,-0.0
solar,26611,8666,0.0,-0.0
solar,26612,8669,0.0,-0.0
solar,26613,8672,0.0,-0.0
solar,26619,8673,0.0,-0.0
solar,26648,8676,0.0,-0.0
solar,26672,8679,0.0,-0.0
solar,26678,8682,0.0,-0.0
solar,26680,8684,0.0,-0.0
solar,26696,8685,0.0,-0.0
solar,26707,8688,0.0,-0.0
solar,26711,8692,0.0,-0.0
solar,26736,8696,0.0,-0.0
solar,26738,8699,0.0,-0.0
solar,26739,8701,0.0,-0.0
solar,26742,8704,0.0,-0.0
solar,26745,8707,0.0,-0.0
solar,26747,8709,0.0,-0.0
solar,26752,8713,0.0,-0.0
solar,26758,8716,0.0,-0.0
solar,26759,8719,0.0,-0.0
solar,26764,8721,0.0,-0.0
solar,26768,8725,0.0,-0.0
solar,26770,8728,0.0,-0.0
solar,26771,8731,0.0,-0.0
solar,26795,8735,0.0,-0.0
solar,26797,8737,0.0,-0.0
solar,26800,8740,0.0,-0.0
solar,26803,8744,0.0,-0.0
solar,26806,8747,0.0,-0.0
solar,26812,8750,0.0,-0.0
solar,26821,8752,0.0,-0.0
solar,26833,8754,0.0,-0.0
solar,26858,8757,0.0,-0.0
solar,26860,8761,0.0,-0.0
solar,26872,8766,0.0,-0.0
solar,26879,8768,0.0,-0.0
solar,26891,8771,0.0,-0.0
solar,26892,8773,0.0,-0.0
solar,26919,8775,0.0,-0.0
solar,26935,8778,0.0,-0.0
solar,26942,8780,0.0,-0.0
solar,26952,8782,0.0,-0.0
solar,26973,8785,0.0,-0.0
solar,26987,8788,0.0,-0.0
solar,26988,8791,0.0,-0.0
solar,27015,8793,0.0,-0.0
solar,27017,8795,0.0,-0.0
