bid1,v1,bid2,v2,x1,y1,x2,y2,approx_dist_km,trafo_status
39466,110,39473,380,8.053978897380992,53.33175068895626,8.052012197053083,53.33307136740971,0.263,MISSING
36296,110,36301,380,6.801901926183781,51.12493154312898,6.800926567669436,51.122741406475456,0.266,MISSING
36055,110,36056,380,9.045842670090623,51.16596261601206,9.047412739003356,51.16778725283144,0.267,MISSING
35365,110,39494,380,9.113284847390236,52.543851849434965,9.114842769580806,52.545747301708126,0.272,MISSING
3848,110,10425,380,7.971372700000001,51.669769200000005,7.972979,51.6718081,0.288,MISSING
35448,110,39305,380,7.034650396991815,52.2041974058308,7.034688605267841,52.2015737266484,0.291,MISSING
34833,110,39243,380,13.84012158871776,50.99094571997068,13.842318804824457,50.98949485048541,0.292,MISSING
35619,110,39218,380,12.213671692980029,54.09974495119379,12.216090433950455,54.100890899527386,0.297,MISSING
34753,110,39312,380,9.984058791561043,53.74147911235288,9.98632436010763,53.740033045661065,0.298,MISSING
35962,110,38119,380,14.27065698816345,53.0960179911851,14.268638974984714,53.09783446837545,0.301,MISSING
2063,110,3084,380,7.1044713,51.4807885,7.104841,51.4780839,0.303,MISSING
35678,110,39266,380,12.517063548402716,51.15625143714208,12.519533915607822,51.15742764266873,0.304,MISSING
39327,110,39331,380,9.250434911442971,53.11499931513949,9.253227136428483,53.11481546611161,0.311,MISSING
23945,110,35073,380,13.103140000000002,48.663993600000005,13.103168324093213,48.66682263363442,0.314,MISSING
39306,110,39309,380,7.707251732454117,51.67498467731031,7.708168651526973,51.67767780057307,0.316,MISSING
39003,110,39893,380,7.455119082144279,51.41240764475225,7.452823841096228,51.41072571439235,0.316,MISSING
2033,110,36301,380,6.8003426000000005,51.119931,6.800926567669436,51.122741406475456,0.319,MISSING
7012,110,34976,380,8.563817400000001,53.0295184,8.565213707490974,53.032107804569016,0.327,MISSING
35543,110,38383,380,10.40158692055041,48.50992975918763,10.40317855,48.5125164,0.337,MISSING
